portal_index,season,player_name,normalized_player_name,origin,destination,destination_team_id,destination_team_name,destination_match_status,position,portal_position_group,position_semantics,transfer_date,cutoff_status,in_model_relevant_population,defensive_candidate,identity_join_method,identity_status,experience_status,impact_status,prior_position,prior_position_group,prior_player_id,prior_team_games,prior_defensive_games,prior_defensive_experience,prior_defensive_impact,prior_stats
3275,2022,Carter Bradley,carter bradley,Toledo,South Alabama,6,South Alabama,exact_normalized_name,QB,,non_defensive,2021-11-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3276,2022,Aidan Martin,aidan martin,Mississippi State,,,,missing_name,K,,non_defensive,2022-01-25,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3277,2022,Michael Washington,michael washington,Buffalo,Buffalo,2084,Buffalo,exact_normalized_name,RB,,non_defensive,2021-12-20,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3278,2022,Kalen Villanueva,kalen villanueva,Illinois,Louisiana Tech,2348,Louisiana Tech,exact_normalized_name,OLB,lb,defensive,2022-04-25,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,LB,lb,4684964,1,0,0.0,0.0,{}
3279,2022,Chris Murray,chris murray,TCU,Sam Houston,,,not_in_fbs,DL,dl_edge,defensive,2021-12-15,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3280,2022,Jaymason Willingham,jaymason willingham,Utah State,Portland State,,,not_in_fbs,LB,lb,defensive,2022-04-27,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3281,2022,Simi Bakare,simi bakare,Missouri,Fresno State,278,Fresno State,exact_normalized_name,RB,,non_defensive,2022-01-21,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3282,2022,Julius Lewis,julius lewis,Fresno State,Jackson State,,,not_in_fbs,DL,dl_edge,defensive,2022-05-10,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3283,2022,Jacolby Hewitt,jacolby hewitt,Indiana,Florida International,2229,Florida International,exact_normalized_name,WR,,non_defensive,2021-11-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3284,2022,Lorenza Surgers,lorenza surgers,Vanderbilt,Minnesota,135,Minnesota,exact_normalized_name,DL,dl_edge,defensive,2021-11-30,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4362806,12,10,0.8333333333333334,0.11456316932731034,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 1.0, ""qb_hurries"": 0.0, ""sacks"": 1.0, ""solo_tackles"": 8.0, ""tackles"": 17.0, ""tackles_for_loss"": 1.5}"
3285,2022,Stephon Zayas,stephon zayas,UCF,,,,missing_name,EDGE,dl_edge,defensive,2021-11-01,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3286,2022,Chris Bacon,chris bacon,Georgia State,Bowling Green,189,Bowling Green,exact_normalized_name,S,db,defensive,2021-10-04,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,S,db,4241270,13,5,0.38461538461538464,0.0764820828003527,"{""fumble_recoveries"": 1.0, ""interceptions"": 0.0, ""passes_defended"": 1.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 11.0, ""tackles"": 20.0, ""tackles_for_loss"": 0.0}"
3287,2022,Slade Roy,slade roy,East Carolina,LSU,99,LSU,exact_normalized_name,LS,,non_defensive,2021-12-27,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3288,2022,Joeseph Sewell,joeseph sewell,Middle Tennessee,,,,missing_name,TE,,non_defensive,2021-10-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3289,2022,AJ Abbott,aj abbott,Wisconsin,,,,missing_name,WR,,non_defensive,2022-02-01,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3290,2022,Justin Gardner,justin gardner,Kansas State,,,,missing_name,CB,db,defensive,2022-02-10,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3291,2022,Justin Moore,justin moore,UConn,,,,missing_name,DL,dl_edge,defensive,2021-11-30,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3292,2022,Larry Smith III,larry smith iii,Indiana,,,,missing_name,CB,db,defensive,2022-04-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3293,2022,Jacques Hunter,jacques hunter,Vanderbilt,,,,missing_name,DL,dl_edge,defensive,2022-01-24,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3294,2022,Asa Barnes,asa barnes,East Carolina,Winston-Salem State,,,not_in_fbs,RB,,non_defensive,2022-01-07,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3295,2022,Jonathan Cruz,jonathan cruz,Charlotte,,,,missing_name,K,,non_defensive,2022-04-05,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3296,2022,Brayden Wood,brayden wood,Kansas State,Jacksonville State,,,not_in_fbs,DL,dl_edge,defensive,2022-03-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3297,2022,Keaton Altman,keaton altman,McNeese,Sam Houston,,,not_in_fbs,OT,,non_defensive,2021-12-01,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3298,2022,Mitchell Agude,mitchell agude,UCLA,Miami,2390,Miami,exact_normalized_name,DL,dl_edge,defensive,2022-02-16,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4591235,12,11,0.9166666666666666,1.1370467366442745,"{""fumble_recoveries"": 1.0, ""interceptions"": 0.0, ""passes_defended"": 2.0, ""qb_hurries"": 1.0, ""sacks"": 2.0, ""solo_tackles"": 25.0, ""tackles"": 55.0, ""tackles_for_loss"": 6.5}"
3299,2022,Ahmari Harvey,ahmari harvey,Auburn,Georgia Tech,59,Georgia Tech,exact_normalized_name,S,db,defensive,2021-12-18,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,DB,db,4432709,1,0,0.0,0.0,{}
3300,2022,Lwal Uguak,lwal uguak,UConn,TCU,2628,TCU,exact_normalized_name,DL,dl_edge,defensive,2022-01-19,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4362156,12,10,0.8333333333333334,0.9784936613831781,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 2.0, ""qb_hurries"": 7.0, ""sacks"": 0.0, ""solo_tackles"": 15.0, ""tackles"": 34.0, ""tackles_for_loss"": 3.5}"
3301,2022,Kaulin Parris,kaulin parris,West Virginia,,,,missing_name,K,,non_defensive,2021-08-24,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3302,2022,Chris Edmonds,chris edmonds,Samford,Arizona State,9,Arizona State,exact_normalized_name,S,db,defensive,2021-12-05,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4572922,10,1,0.1,-0.19272871397202185,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 1.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 2.0, ""tackles"": 7.0, ""tackles_for_loss"": 0.0}"
3303,2022,Curtis Harper,curtis harper,Syracuse,Akron,2006,Akron,exact_normalized_name,DL,dl_edge,defensive,2021-11-24,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4240403,12,7,0.5833333333333334,0.17668937800194817,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 1.0, ""solo_tackles"": 9.0, ""tackles"": 14.0, ""tackles_for_loss"": 2.5}"
3304,2022,George Tarlas,george tarlas,Weber State,Boise State,68,Boise State,exact_normalized_name,DL,dl_edge,defensive,2021-11-24,on_or_before_cutoff,True,True,normalized_name_source_team,position_mismatch,position_mismatch,position_mismatch,LB,lb,4251145,10,1,0.1,-0.669346858730013,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 4.0, ""tackles"": 4.0, ""tackles_for_loss"": 0.0}"
3305,2022,Javan Hawes,javan hawes,Arkansas State,,,,missing_name,WR,,non_defensive,2021-11-22,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3306,2022,Daiyan Henley,daiyan henley,Nevada,Washington State,265,Washington State,exact_normalized_name,LB,lb,defensive,2021-12-20,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,LB,lb,4241597,13,12,0.9230769230769231,0.9669372509940126,"{""fumble_recoveries"": 5.0, ""interceptions"": 4.0, ""passes_defended"": 3.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 59.0, ""tackles"": 94.0, ""tackles_for_loss"": 2.0}"
3307,2022,Perry Carter,perry carter,UL Monroe,,,,missing_name,WR,,non_defensive,2022-01-05,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3308,2022,Nick Hartnett,nick hartnett,VMI,Buffalo,2084,Buffalo,exact_normalized_name,IOL,,non_defensive,2022-01-25,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3309,2022,Kaden Meredith,kaden meredith,Air Force,Sam Houston,,,not_in_fbs,RB,,non_defensive,2021-11-29,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3310,2022,Kyler Pearson,kyler pearson,Kansas,,,,missing_name,WR,,non_defensive,2022-04-15,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3311,2022,Cedrick Dort,cedrick dort,Kentucky,Wisconsin,275,Wisconsin,exact_normalized_name,CB,db,defensive,2022-01-06,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
3312,2022,Nason Simmons,nason simmons,Arkansas State,,,,missing_name,OT,,non_defensive,2021-12-02,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3313,2022,Micah Leon,micah leon,UConn,,,,missing_name,QB,,non_defensive,2022-02-10,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3314,2022,Syr Riley,syr riley,Washington State,,,,missing_name,IOL,,non_defensive,2022-04-05,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3315,2022,Heron Maurisseau,heron maurisseau,UConn,,,,missing_name,WR,,non_defensive,2021-12-16,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3316,2022,Diamante Howard,diamante howard,Florida Atlantic,,,,missing_name,LB,lb,defensive,2022-04-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3317,2022,Bence Polgar,bence polgar,Buffalo,Missouri,142,Missouri,exact_normalized_name,OG,,non_defensive,2021-12-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3318,2022,Isaac Owusu-Appiah,isaac owusu-appiah,Coastal Carolina,,,,missing_name,OT,,non_defensive,2021-12-29,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3319,2022,JT Towers,jt towers,Arkansas,,,,missing_name,LB,lb,defensive,2021-12-15,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3320,2022,Destin Coates,destin coates,Georgia State,Florida A&M,,,not_in_fbs,RB,,non_defensive,2021-10-27,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3321,2022,Isaiah Stephens,isaiah stephens,Coastal Carolina,,,,missing_name,LB,lb,defensive,2021-12-20,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3322,2022,Hunter Marcom,hunter marcom,Central Michigan,,,,missing_name,TE,,non_defensive,2022-01-14,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3323,2022,Carson Baker,carson baker,Western Kentucky,,,,missing_name,QB,,non_defensive,2021-10-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3324,2022,Daniel Foster-Allen,daniel foster-allen,Auburn,South Alabama,6,South Alabama,exact_normalized_name,DL,dl_edge,defensive,2022-01-12,on_or_before_cutoff,True,True,normalized_name_source_team,position_mismatch,position_mismatch,position_mismatch,OL,,4432079,,,,,{}
3325,2022,Tyler Rudolph,tyler rudolph,Penn State,Massachusetts,113,Massachusetts,exact_normalized_name,S,db,defensive,2021-11-24,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,S,db,4428398,13,2,0.15384615384615385,-0.5437480203679896,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 4.0, ""tackles"": 6.0, ""tackles_for_loss"": 0.0}"
3326,2022,Chris Everhart,chris everhart,Marshall,East Tennessee State,,,not_in_fbs,IOL,,non_defensive,2021-12-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3327,2022,Avery Morrow,avery morrow,Nevada,Colorado State,36,Colorado State,exact_normalized_name,RB,,non_defensive,2021-12-13,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3328,2022,Zamari Maxwell,zamari maxwell,UCF,Incarnate Word,,,not_in_fbs,CB,db,defensive,2021-12-27,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3329,2022,Andrew Peasley,andrew peasley,Utah State,Wyoming,2751,Wyoming,exact_normalized_name,QB,,non_defensive,2022-01-13,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3330,2022,Bentley Hanshaw,bentley hanshaw,BYU,Liberty,2335,Liberty,exact_normalized_name,TE,,non_defensive,2021-12-06,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3331,2022,Cornell Hendrick,cornell hendrick,Old Dominion,Elon,,,not_in_fbs,WR,,non_defensive,2021-12-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3332,2022,Wilburn Smallwood,wilburn smallwood,Stephen F. Austin,,,,missing_name,EDGE,dl_edge,defensive,2022-04-06,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3333,2022,Quincy Riley,quincy riley,Middle Tennessee,Louisville,97,Louisville,exact_normalized_name,CB,db,defensive,2022-02-16,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4428350,13,9,0.6923076923076923,2.3246673891032996,"{""fumble_recoveries"": 0.0, ""interceptions"": 5.0, ""passes_defended"": 9.0, ""qb_hurries"": 0.0, ""sacks"": 1.5, ""solo_tackles"": 24.0, ""tackles"": 33.0, ""tackles_for_loss"": 4.5}"
3334,2022,EJ Jenkins,ej jenkins,South Carolina,Georgia Tech,59,Georgia Tech,exact_normalized_name,TE,,non_defensive,2022-04-18,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3335,2022,Frank Boyd,frank boyd,Liberty,Norfolk State,,,not_in_fbs,RB,,non_defensive,2021-12-16,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3336,2022,Timar Rogers,timar rogers,Mississippi State,Middle Tennessee,2393,Middle Tennessee,exact_normalized_name,LB,lb,defensive,2022-04-28,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
3337,2022,Kevin Ryan,kevin ryan,Idaho State,Washington,264,Washington,exact_normalized_name,P,,non_defensive,2021-12-31,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3338,2022,Dre Terry,dre terry,East Carolina,Alabama A&M,,,not_in_fbs,EDGE,dl_edge,defensive,2021-12-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3339,2022,Landon Guidry,landon guidry,Mississippi State,Samford,,,not_in_fbs,S,db,defensive,2022-01-14,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3340,2022,Damon Gentry Jr.,damon gentry jr,New Mexico,,,,missing_name,CB,db,defensive,2021-09-14,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3341,2022,Ty Buchanan,ty buchanan,USC,Texas Tech,2641,Texas Tech,exact_normalized_name,IOL,,non_defensive,2022-03-24,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3342,2022,Jeffery Johnson,jeffery johnson,Tulane,Oklahoma,201,Oklahoma,exact_normalized_name,DL,dl_edge,defensive,2022-01-07,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4361816,12,11,0.9166666666666666,1.0776724209800186,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 1.0, ""sacks"": 2.5, ""solo_tackles"": 20.0, ""tackles"": 44.0, ""tackles_for_loss"": 5.0}"
3343,2022,Xazavian Valladay,xazavian valladay,Wyoming,Arizona State,9,Arizona State,exact_normalized_name,RB,,non_defensive,2021-12-27,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3344,2022,Drew Rawls,drew rawls,Utah,,,,missing_name,CB,db,defensive,2022-04-30,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3345,2022,Johnny Wilson,johnny wilson,Arizona State,Florida State,52,Florida State,exact_normalized_name,WR,,non_defensive,2021-12-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3346,2022,Jacobi Moore,jacobi moore,Mississippi State,Ole Miss,145,Ole Miss,exact_normalized_name,WR,,non_defensive,2022-03-01,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3347,2022,Chance Johnson,chance johnson,San José State,,,,missing_name,S,db,defensive,2021-11-29,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3348,2022,Stephen Gosnell,stephen gosnell,North Carolina,Virginia Tech,259,Virginia Tech,exact_normalized_name,WR,,non_defensive,2022-01-03,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
3349,2022,Chigozie Anusiem,chigozie anusiem,California,Colorado State,36,Colorado State,exact_normalized_name,CB,db,defensive,2021-11-24,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4360475,12,4,0.3333333333333333,0.14692095650594925,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 2.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 12.0, ""tackles"": 13.0, ""tackles_for_loss"": 0.0}"
3350,2022,Cameron Roseman-Sinclair,cameron roseman-sinclair,North Carolina,,,,missing_name,S,db,defensive,2022-03-22,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3351,2022,Spencer Gilbert,spencer gilbert,USC,,,,missing_name,LB,lb,defensive,2021-11-29,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
3352,2022,Joseph Charleston,joseph charleston,Clemson,Missouri,142,Missouri,exact_normalized_name,S,db,defensive,2021-10-18,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,S,db,4427402,13,3,0.23076923076923078,-0.5437480203679896,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 3.0, ""tackles"": 6.0, ""tackles_for_loss"": 0.0}"
