target_season,subdivision,team_id,team_name,lag1_rank_mean,lag1_rank_median,lag1_usable_systems,lag1_z_mean,lag2_rank_mean,lag2_rank_median,lag2_usable_systems,lag2_z_mean,lag3_rank_mean,lag3_rank_median,lag3_usable_systems,lag3_z_mean,long_run_rank_percentile_mean,long_run_z_mean,history_seasons
2026,fbs,2623,Missouri State,95.86301369863014,97.0,73,0.88752137547805299,,,,,,,,,0.70119863013698636,0.88752137547805299,1
2026,fbs,2628,TCU,27.80821917808219,27.0,73,-1.4026359029298947,35.76,35.0,75,-1.0431293972670463,54.445945945945944,55.0,74,-0.41136993442420322,0.25339956228681271,-1.475040138986341,23
2026,fbs,2633,Tennessee,32.602739726027394,33.0,73,-1.2063035030463523,13.16,11.0,75,-2.3234409378484209,18.986486486486488,18.0,74,-1.840513038020922,0.3065758899488536,-1.0279824765344667,23
2026,fbs,2636,UTSA,64.5068493150685,63.0,73,-0.11808321160652821,81.89333333333333,84.0,75,0.44663925941378191,54.41891891891892,56.0,74,-0.39319398126851629,0.63639635581321274,0.74273078886380539,14
2026,fbs,2638,UTEP,131.75342465753425,132.0,73,3.527871662832387,127.30666666666667,128.0,75,2.9418302349057814,120.70270270270271,121.0,74,2.275364582794404,0.82497166410064249,2.1279408375781461,23
2026,fbs,2641,Texas Tech,5.945205479452055,6.0,73,-3.247739979035297,45.38666666666666,44.0,75,-0.69351746572665429,41.067567567567565,39.5,74,-0.8397148366899041,0.33685922082278769,-0.82680995428830228,23
2026,fbs,2649,Toledo,62.52054794520548,62.0,73,-0.18750088606991475,75.44,75.0,75,0.24334604634106369,48.851351351351354,50.5,74,-0.59844966403624911,0.53431003954868084,0.18473238118126459,23
2026,fbs,2653,Troy,86.82191780821918,88.0,73,0.56298933853330591,106.41333333333333,108.0,75,1.3501020884052062,27.554054054054053,27.0,74,-1.4033696821150834,0.59986971645062692,0.51187314295518094,23
2026,fbs,2655,Tulane,31.767123287671232,26.0,73,-1.3110500211373206,42.72,42.0,75,-0.79142113239011203,42.16216216216216,40.0,74,-0.83300962934733858,0.6816894822812507,1.0472388875127054,23
2026,fbs,2711,Western Michigan,60.75342465753425,59.0,73,-0.23888741886741696,101.94666666666667,103.0,75,1.1631084876509719,113.24324324324324,114.0,74,1.7568268835508143,0.64090420811273263,0.76302315500782059,23
2026,fbs,2751,Wyoming,112.72602739726027,113.0,73,1.5794294834036935,115.26666666666667,116.0,75,1.8457622065862063,49.71621621621622,46.5,74,-0.55863462951027909,0.66398359233254434,0.78907226633700123,23
