season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2021,origin,Sacred Heart,sacred heart,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Saint Francis,saint francis,,,not_in_fbs_population_or_unrecognized,2
2021,origin,Sam Houston,sam houston,,,not_in_fbs_population_or_unrecognized,1
2021,origin,San Diego,san diego,,,not_in_fbs_population_or_unrecognized,2
2021,origin,San Diego State,san diego state,21,San Diego State,exact_normalized_name,9
2021,origin,San José State,san josé state,23,San José State,exact_normalized_name,7
2021,origin,South Alabama,south alabama,6,South Alabama,exact_normalized_name,11
2021,origin,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,12
2021,origin,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,1
2021,origin,South Florida,south florida,58,South Florida,exact_normalized_name,17
2021,origin,Southeast Missouri State,southeast missouri state,,,not_in_fbs_population_or_unrecognized,3
2021,origin,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,15
2021,origin,Stanford,stanford,24,Stanford,exact_normalized_name,3
2021,origin,Stony Brook,stony brook,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Syracuse,syracuse,183,Syracuse,exact_normalized_name,16
2021,origin,TCU,tcu,2628,TCU,exact_normalized_name,23
2021,origin,Temple,temple,218,Temple,exact_normalized_name,18
2021,origin,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,37
2021,origin,Texas,texas,251,Texas,exact_normalized_name,16
2021,origin,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,19
2021,origin,Texas State,texas state,326,Texas State,exact_normalized_name,15
2021,origin,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,16
2021,origin,The Citadel,the citadel,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Toledo,toledo,2649,Toledo,exact_normalized_name,3
2021,origin,Troy,troy,2653,Troy,exact_normalized_name,9
2021,origin,Tulane,tulane,2655,Tulane,exact_normalized_name,11
2021,origin,Tulsa,tulsa,202,Tulsa,exact_normalized_name,7
2021,origin,UAB,uab,5,UAB,exact_normalized_name,8
2021,origin,UCF,ucf,2116,UCF,exact_normalized_name,17
2021,origin,UCLA,ucla,26,UCLA,exact_normalized_name,8
2021,origin,UConn,uconn,41,UConn,exact_normalized_name,7
2021,origin,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,21
2021,origin,UNLV,unlv,2439,UNLV,exact_normalized_name,14
2021,origin,USC,usc,30,USC,exact_normalized_name,9
2021,origin,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,1
2021,origin,UTEP,utep,2638,UTEP,exact_normalized_name,11
2021,origin,UTSA,utsa,2636,UTSA,exact_normalized_name,6
2021,origin,Utah,utah,254,Utah,exact_normalized_name,17
2021,origin,Utah State,utah state,328,Utah State,exact_normalized_name,16
2021,origin,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,21
2021,origin,Villanova,villanova,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Virginia,virginia,258,Virginia,exact_normalized_name,9
2021,origin,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,19
2021,origin,Wagner,wagner,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,11
2021,origin,Washington,washington,264,Washington,exact_normalized_name,10
2021,origin,Washington State,washington state,265,Washington State,exact_normalized_name,24
2021,origin,Weber State,weber state,,,not_in_fbs_population_or_unrecognized,1
2021,origin,West Virginia,west virginia,277,West Virginia,exact_normalized_name,23
2021,origin,Western Carolina,western carolina,,,not_in_fbs_population_or_unrecognized,1
2021,origin,Western Kentucky,western kentucky,98,Western Kentucky,exact_normalized_name,24
2021,origin,Western Michigan,western michigan,2711,Western Michigan,exact_normalized_name,7
2021,origin,Wisconsin,wisconsin,275,Wisconsin,exact_normalized_name,8
2021,origin,Wyoming,wyoming,2751,Wyoming,exact_normalized_name,4
2021,origin,Yale,yale,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Abilene Christian,abilene christian,,,not_in_fbs_population_or_unrecognized,9
2022,destination,Akron,akron,2006,Akron,exact_normalized_name,15
2022,destination,Alabama,alabama,333,Alabama,exact_normalized_name,5
2022,destination,Alabama A&M,alabama aandm,,,not_in_fbs_population_or_unrecognized,11
2022,destination,Alabama State,alabama state,,,not_in_fbs_population_or_unrecognized,7
2022,destination,Alcorn State,alcorn state,,,not_in_fbs_population_or_unrecognized,4
2022,destination,App State,app state,2026,App State,exact_normalized_name,9
2022,destination,Arizona,arizona,12,Arizona,exact_normalized_name,8
2022,destination,Arizona State,arizona state,9,Arizona State,exact_normalized_name,13
2022,destination,Arkansas,arkansas,8,Arkansas,exact_normalized_name,9
2022,destination,Arkansas State,arkansas state,2032,Arkansas State,exact_normalized_name,11
2022,destination,Ashland,ashland,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Auburn,auburn,2,Auburn,exact_normalized_name,11
2022,destination,Austin Peay,austin peay,,,not_in_fbs_population_or_unrecognized,1
2022,destination,BYU,byu,252,BYU,exact_normalized_name,4
2022,destination,Ball State,ball state,2050,Ball State,exact_normalized_name,5
2022,destination,Baylor,baylor,239,Baylor,exact_normalized_name,3
2022,destination,Bethune-Cookman,bethune cookman,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Blinn College,blinn college,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Boise State,boise state,68,Boise State,exact_normalized_name,3
2022,destination,Boston College,boston college,103,Boston College,exact_normalized_name,4
2022,destination,Bowling Green,bowling green,189,Bowling Green,exact_normalized_name,6
2022,destination,Bucknell,bucknell,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Buffalo,buffalo,2084,Buffalo,exact_normalized_name,21
2022,destination,Butler,butler,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Butler County (KS),butler county ks,,,not_in_fbs_population_or_unrecognized,1
2022,destination,California,california,25,California,exact_normalized_name,6
2022,destination,Campbell,campbell,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Central Arkansas,central arkansas,,,not_in_fbs_population_or_unrecognized,6
2022,destination,Central Michigan,central michigan,2117,Central Michigan,exact_normalized_name,2
2022,destination,Central Oklahoma,central oklahoma,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Charlotte,charlotte,2429,Charlotte,exact_normalized_name,3
2022,destination,Chattanooga,chattanooga,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Cincinnati,cincinnati,2132,Cincinnati,exact_normalized_name,7
2022,destination,Cisco College,cisco college,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Clemson,clemson,228,Clemson,exact_normalized_name,1
2022,destination,Coastal Carolina,coastal carolina,324,Coastal Carolina,exact_normalized_name,4
2022,destination,Colgate,colgate,,,not_in_fbs_population_or_unrecognized,1
2022,destination,College of the Canyons,college of the canyons,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Colorado,colorado,38,Colorado,exact_normalized_name,6
2022,destination,Colorado School of Mines,colorado school of mines,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Colorado State,colorado state,36,Colorado State,exact_normalized_name,11
2022,destination,Concordia University,concordia university,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Delta State,delta state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Drake,drake,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Duke,duke,150,Duke,exact_normalized_name,8
2022,destination,Duquesne,duquesne,,,not_in_fbs_population_or_unrecognized,1
2022,destination,East Carolina,east carolina,151,East Carolina,exact_normalized_name,14
2022,destination,East Tennessee State,east tennessee state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Eastern Illinois,eastern illinois,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Eastern Kentucky,eastern kentucky,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Eastern Michigan,eastern michigan,2199,Eastern Michigan,exact_normalized_name,5
2022,destination,Eastern New Mexico,eastern new mexico,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Elizabeth City State,elizabeth city state,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Elon,elon,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Florida,florida,57,Florida,exact_normalized_name,9
2022,destination,Florida A&M,florida aandm,,,not_in_fbs_population_or_unrecognized,8
2022,destination,Florida Atlantic,florida atlantic,2226,Florida Atlantic,exact_normalized_name,12
2022,destination,Florida International,florida international,2229,Florida International,exact_normalized_name,11
2022,destination,Florida State,florida state,52,Florida State,exact_normalized_name,13
2022,destination,Fordham,fordham,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Fort Hays,fort hays,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Fresno State,fresno state,278,Fresno State,exact_normalized_name,12
2022,destination,Gardner-Webb,gardner webb,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Georgia,georgia,61,Georgia,exact_normalized_name,1
2022,destination,Georgia Southern,georgia southern,290,Georgia Southern,exact_normalized_name,11
2022,destination,Georgia State,georgia state,2247,Georgia State,exact_normalized_name,4
2022,destination,Georgia Tech,georgia tech,59,Georgia Tech,exact_normalized_name,18
2022,destination,Grambling,grambling,,,not_in_fbs_population_or_unrecognized,5
2022,destination,Grand Valley State,grand valley state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Hampton,hampton,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Hawai'i,hawai i,62,Hawai'i,exact_normalized_name,13
2022,destination,Hinds C.C.,hinds c c,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Holmes C.C.,holmes c c,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Houston,houston,248,Houston,exact_normalized_name,11
2022,destination,Hutchinson C.C.,hutchinson c c,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Illinois,illinois,356,Illinois,exact_normalized_name,8
2022,destination,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Independence C.C.,independence c c,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Indiana,indiana,84,Indiana,exact_normalized_name,13
2022,destination,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,3
2022,destination,Iowa,iowa,2294,Iowa,exact_normalized_name,1
2022,destination,Iowa Central C.C.,iowa central c c,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Iowa State,iowa state,66,Iowa State,exact_normalized_name,4
2022,destination,Iowa Western C.C.,iowa western c c,,,not_in_fbs_population_or_unrecognized,3
2022,destination,Jackson State,jackson state,,,not_in_fbs_population_or_unrecognized,15
2022,destination,Jacksonville State,jacksonville state,,,not_in_fbs_population_or_unrecognized,6
2022,destination,James Madison,james madison,256,James Madison,exact_normalized_name,5
2022,destination,Kansas,kansas,2305,Kansas,exact_normalized_name,15
2022,destination,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,7
2022,destination,Kennesaw State,kennesaw state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Kent State,kent state,2309,Kent State,exact_normalized_name,4
2022,destination,Kentucky,kentucky,96,Kentucky,exact_normalized_name,9
2022,destination,LSU,lsu,99,LSU,exact_normalized_name,16
2022,destination,Lamar,lamar,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Lehigh,lehigh,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Liberty,liberty,2335,Liberty,exact_normalized_name,13
2022,destination,Limestone College,limestone college,,,not_in_fbs_population_or_unrecognized,3
2022,destination,Lindenwood University,lindenwood university,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Louisiana,louisiana,309,Louisiana,exact_normalized_name,2
2022,destination,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,9
2022,destination,Louisville,louisville,97,Louisville,exact_normalized_name,13
2022,destination,Maine,maine,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Marshall,marshall,276,Marshall,exact_normalized_name,13
2022,destination,Maryland,maryland,120,Maryland,exact_normalized_name,6
2022,destination,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,19
2022,destination,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,5
2022,destination,Memphis,memphis,235,Memphis,exact_normalized_name,11
2022,destination,Mercer,mercer,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Merrimack,merrimack,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Miami,miami,2390,Miami,exact_normalized_name,11
2022,destination,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,8
2022,destination,Michigan,michigan,130,Michigan,exact_normalized_name,3
2022,destination,Michigan State,michigan state,127,Michigan State,exact_normalized_name,10
2022,destination,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,10
2022,destination,Minnesota,minnesota,135,Minnesota,exact_normalized_name,8
2022,destination,Misericordia,misericordia,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,10
2022,destination,Missouri,missouri,142,Missouri,exact_normalized_name,13
2022,destination,Missouri State,missouri state,,,not_in_fbs_population_or_unrecognized,4
2022,destination,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Montana,montana,,,not_in_fbs_population_or_unrecognized,2
2022,destination,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,1
2022,destination,NC State,nc state,152,NC State,exact_normalized_name,2
2022,destination,Navarro College,navarro college,,,not_in_fbs_population_or_unrecognized,3
2022,destination,Nebraska,nebraska,158,Nebraska,exact_normalized_name,15
2022,destination,Nevada,nevada,2440,Nevada,exact_normalized_name,16
2022,destination,New Mexico,new mexico,167,New Mexico,exact_normalized_name,7
2022,destination,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,9
2022,destination,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,1
2022,destination,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,3
2022,destination,North Carolina,north carolina,153,North Carolina,exact_normalized_name,5
2022,destination,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,3
2022,destination,North Carolina Central,north carolina central,,,not_in_fbs_population_or_unrecognized,1
2022,destination,North Texas,north texas,249,North Texas,exact_normalized_name,10
