week,game_id,kickoff,away_team,home_team,away_team_id,home_team_id,away_classification,home_classification,neutral_site,variant_key,variant_label,model_family,model_version,model_version_field,snapshot_id,publication_slot,publication_status,generation_timestamp,effective_cutoff,source_retrieved_at,source_context_snapshot_id,comparison_snapshot_id,selection_policy,is_reconstruction,is_retrospective_artifact,generated_after_target_week_start,timing_classification,source_prediction_state,gippy_expected_home_margin,gippy_median_home_margin,gippy_margin_interval_50,gippy_margin_interval_80,gippy_margin_interval_95,market_provider,market_formatted_spread,opening_home_margin,closing_home_margin,cfbd_later_home_margin,actual_home_score,actual_away_score,actual_home_margin,gippy_minus_open,gippy_minus_close,abs_gippy_minus_open,abs_gippy_minus_close,market_move,open_distance_to_gippy,close_distance_to_gippy,market_movement_toward_gippy,gippy_error_vs_actual,open_error_vs_actual,close_error_vs_actual,gippy_edge_vs_open,gippy_edge_vs_close,actual_residual_vs_open,actual_residual_vs_close,is_primary_fbs_vs_fbs,schedule_completed,exclusion_reasons
1,401858436,2026-09-05T01:00:00.000Z,Fresno State,USC,278,30,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,18.545060344523293,19.034532006281697,"[6.856315513361448,30.678307801944722]","[-4.686564531991641,40.991549942751064]","[-18.166391424190767,52.77520905139413]",Bovada,USC -22.5,23.0,22.5,22.5,39.0,0.0,39.0,-4.454939655476707,-3.954939655476707,4.454939655476707,3.954939655476707,-0.5,4.454939655476707,3.954939655476707,0.5,-20.454939655476707,-16.0,-16.5,-4.454939655476707,-3.954939655476707,16.0,16.5,True,True,
1,401858437,2026-09-06T20:00:00.000Z,Washington State,Washington,265,264,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,9.997152532301515,10.335585210014317,"[-2.666127373376781,22.92656023002897]","[-14.543640851314606,33.967154497379404]","[-27.90058910727346,46.3497277808853]",Bovada,Washington -23.0,21.5,23.0,23.0,24.0,10.0,14.0,-11.502847467698485,-13.002847467698485,11.502847467698485,13.002847467698485,1.5,11.502847467698485,13.002847467698485,-1.5,-4.002847467698485,7.5,9.0,-11.502847467698485,-13.002847467698485,-7.5,-9.0,True,True,
1,401858438,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,275,87,fbs,fbs,True,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,14.732572177544142,15.218922402262368,"[3.2810294512372127,26.623478055761144]","[-8.096430328009106,36.77859587592255]","[-21.460520767098394,48.46956054217268]",Bovada,Notre Dame -20.5,16.5,20.5,20.5,41.0,13.0,28.0,-1.7674278224558577,-5.767427822455858,1.7674278224558577,5.767427822455858,4.0,1.7674278224558577,5.767427822455858,-4.0,-13.267427822455858,-11.5,-7.5,-1.7674278224558577,-5.767427822455858,11.5,7.5,True,True,
1,401860878,2026-09-05T22:00:00.000Z,Wyoming,Colorado State,2751,36,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,2.8308496638047393,2.800105476825427,"[-10.33421076391069,15.971381963609659]","[-21.976493931278878,27.69024823493902]","[-34.92843539919857,40.73172988119484]",Bovada,Colorado State -3.0,4.0,3.0,3.0,35.0,13.0,22.0,-1.1691503361952607,-0.16915033619526065,1.1691503361952607,0.16915033619526065,-1.0,1.1691503361952607,0.16915033619526065,1.0,-19.169150336195262,-18.0,-19.0,-1.1691503361952607,-0.16915033619526065,18.0,19.0,True,True,
1,401862693,2026-08-30T02:00:00.000Z,Memphis,UNLV,235,2439,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,2.3083251760999905,2.2595555519160615,"[-11.244287380877324,15.819747560884814]","[-23.16057604246371,27.858834044600165]","[-36.30857899841365,41.15856237357954]",Bovada,UNLV -5.0,3.0,5.0,5.0,21.0,27.0,-6.0,-0.6916748239000095,-2.6916748239000095,0.6916748239000095,2.6916748239000095,2.0,0.6916748239000095,2.6916748239000095,-2.0,8.308325176099991,9.0,11.0,-0.6916748239000095,-2.6916748239000095,-9.0,-11.0,True,True,
1,401862695,2026-09-05T23:00:00.000Z,Arkansas State,Memphis,2032,235,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,5.740677323694049,5.876287808660374,"[-7.588448590955596,19.184788935057437]","[-19.63841499096243,30.89402291462331]","[-33.014802367820735,43.84475427580971]",Bovada,Memphis -10.5,10.5,10.5,10.5,42.0,24.0,18.0,-4.759322676305951,-4.759322676305951,4.759322676305951,4.759322676305951,0.0,4.759322676305951,4.759322676305951,0.0,-12.25932267630595,-7.5,-7.5,-4.759322676305951,-4.759322676305951,7.5,7.5,True,True,
1,401862699,2026-09-05T23:00:00.000Z,Florida International,South Florida,2229,58,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,12.585410417972986,13.045074628593978,"[-0.2920110485347317,25.855851591402697]","[-12.574039311971433,36.98946447190343]","[-26.432056795223154,49.37352645279037]",Bovada,South Florida -14.5,12.5,14.5,14.5,19.0,9.0,10.0,0.08541041797298554,-1.9145895820270145,0.08541041797298554,1.9145895820270145,2.0,0.08541041797298554,1.9145895820270145,-1.829179164054029,2.5854104179729855,2.5,4.5,0.08541041797298554,-1.9145895820270145,-2.5,-4.5,True,True,
1,401864432,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,98,2440,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,-8.727461264467783,-9.252926831127068,"[-21.74715880116397,3.838385090520442]","[-32.62299040483886,16.026036244004803]","[-44.797164675263815,29.9110021160897]",Bovada,Nevada -1.0,-4.0,1.0,1.0,49.0,14.0,35.0,-4.727461264467783,-9.727461264467783,4.727461264467783,9.727461264467783,5.0,4.727461264467783,9.727461264467783,-5.0,-43.727461264467784,-39.0,-34.0,-4.727461264467783,-9.727461264467783,39.0,34.0,True,True,
1,401864494,2026-08-29T19:00:00.000Z,San José State,USC,23,30,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,28.921275038658933,29.400043202217,"[18.209669144429235,40.10161485598193]","[7.432376112618443,49.68892514602169]","[-5.594484952587815,60.86573413623835]",Bovada,USC -37.0,35.5,37.0,37.0,42.0,26.0,16.0,-6.5787249613410665,-8.078724961341067,6.5787249613410665,8.078724961341067,1.5,6.5787249613410665,8.078724961341067,-1.5,12.921275038658933,19.5,21.0,-6.5787249613410665,-8.078724961341067,-19.5,-21.0,True,True,
1,401864495,2026-09-04T22:30:00.000Z,San José State,Eastern Michigan,23,2199,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,9.021873065355097,9.31379011260397,"[-3.9038170436435093,22.183816062632527]","[-15.905713287995413,33.45956700272049]","[-29.346312856746778,46.031898921931486]",Bovada,Eastern Michigan -1.5,3.5,1.5,1.5,21.0,27.0,-6.0,5.521873065355097,7.521873065355097,5.521873065355097,7.521873065355097,-2.0,5.521873065355097,7.521873065355097,-2.0,15.021873065355097,9.5,7.5,5.521873065355097,7.521873065355097,-9.5,-7.5,True,True,
1,401864497,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,2439,62,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,4.35075987470592,4.4196493698646755,"[-9.124452555457951,17.884419967202906]","[-21.171380436032255,29.757837319752593]","[-34.49295827400997,42.86377034802603]",Bovada,UNLV -3.0,-1.5,-3.0,-3.0,6.0,21.0,-15.0,5.85075987470592,7.35075987470592,5.85075987470592,7.35075987470592,-1.5,5.85075987470592,7.35075987470592,-1.5,19.350759874705922,13.5,12.0,5.85075987470592,7.35075987470592,-13.5,-12.0,True,True,
1,401864498,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,2117,167,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,3.3168451318965824,3.322973474961266,"[-10.040801835416069,16.67957584287468]","[-21.894834358157414,28.518412646614177]","[-35.03083174661937,41.635456157987825]",Bovada,New Mexico -11.0,12.5,11.0,11.0,38.0,7.0,31.0,-9.183154868103419,-7.683154868103418,9.183154868103419,7.683154868103418,-1.5,9.183154868103419,7.683154868103418,1.5000000000000009,-27.68315486810342,-18.5,-20.0,-9.183154868103419,-7.683154868103418,18.5,20.0,True,True,
1,401864570,2026-08-29T23:00:00.000Z,New Mexico State,Florida State,166,52,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,25.51231765584989,26.087361608632815,"[14.35000185772068,37.22525681353589]","[3.0393583783022247,47.099817692393515]","[-10.49780327486156,58.487327715145994]",Bovada,Florida State -31.0,29.5,31.0,31.0,34.0,17.0,17.0,-3.987682344150109,-5.487682344150109,3.987682344150109,5.487682344150109,1.5,3.987682344150109,5.487682344150109,-1.5,8.512317655849891,12.5,14.0,-3.987682344150109,-5.487682344150109,-12.5,-14.0,True,True,
1,401864577,2026-08-29T21:30:00.000Z,Jacksonville State,North Dakota State,55,2449,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,10.275618512562886,10.70369444037593,"[-3.1075592064053885,24.011727693878466]","[-15.671475533274174,35.50703210470225]","[-29.633366001194997,48.165257199292235]",Bovada,North Dakota State -7.0,10.0,7.0,7.0,33.0,7.0,26.0,0.27561851256288605,3.275618512562886,0.27561851256288605,3.275618512562886,-3.0,0.27561851256288605,3.275618512562886,-3.0,-15.724381487437114,-16.0,-19.0,0.27561851256288605,3.275618512562886,16.0,19.0,True,True,
1,401866408,2026-08-29T22:30:00.000Z,Sacramento State,Eastern Michigan,16,2199,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,5.7628395919522815,5.9625554036738775,"[-7.7293889298894385,19.410819338840263]","[-19.960893886945524,31.14700146788268]","[-33.46424896403483,44.0848832395744]",Bovada,Eastern Michigan -9.0,8.5,9.0,9.0,28.0,17.0,11.0,-2.7371604080477185,-3.2371604080477185,2.7371604080477185,3.2371604080477185,0.5,2.7371604080477185,3.2371604080477185,-0.5,-5.2371604080477185,-2.5,-2.0,-2.7371604080477185,-3.2371604080477185,2.5,2.0,True,True,
1,401869960,2026-09-05T16:00:00.000Z,Liberty,James Madison,2335,256,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,12.06572090622364,12.460628060306432,"[-0.725438203634283,25.20046796565795]","[-12.835997178309729,36.32249598815729]","[-26.525866453149025,48.7176804541015]",Bovada,James Madison -6.0,6.0,6.0,6.0,20.0,13.0,7.0,6.065720906223641,6.065720906223641,6.065720906223641,6.065720906223641,0.0,6.065720906223641,6.065720906223641,0.0,5.065720906223641,-1.0,-1.0,6.065720906223641,6.065720906223641,1.0,1.0,True,True,
1,401870763,2026-09-05T23:00:00.000Z,Sam Houston,Troy,2534,2653,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-preseason-context,2026-preseason,official,2026-09-05T20:12:56.196105Z,,,2026-preseason-context,,reconstruction,True,False,True,reconstruction_without_effective_cutoff,future,15.592707467108255,16.122504997242157,"[3.4344337775880462,28.21442355902931]","[-8.505398396476892,38.829812096288265]","[-22.271522261226597,50.84332875319711]",Bovada,Troy -16.5,17.0,16.5,16.5,24.0,21.0,3.0,-1.407292532891745,-0.9072925328917449,1.407292532891745,0.9072925328917449,-0.5,1.407292532891745,0.9072925328917449,0.5,12.592707467108255,14.0,13.5,-1.407292532891745,-0.9072925328917449,-14.0,-13.5,True,True,
2,401856670,2026-09-13T02:15:00.000Z,Arkansas,Utah,8,254,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.807794586522398,21.24691639218055,"[9.431087312419185,32.594406048328075]","[-1.7723199397188278,42.69694262440416]","[-14.967398191579424,54.30870185615798]",Bovada,Utah -12.5,13.0,12.5,12.5,43.0,10.0,33.0,7.807794586522398,8.307794586522398,7.807794586522398,8.307794586522398,-0.5,7.807794586522398,8.307794586522398,-0.5,-12.192205413477602,-20.0,-20.5,7.807794586522398,8.307794586522398,20.0,20.5,True,True,
2,401856671,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,2572,2,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,6.454717095987846,6.539390267705828,"[-5.956637079198563,18.94335940390366]","[-17.281240422711086,30.054264954277905]","[-30.131272218291414,42.6110160735153]",Bovada,Auburn -33.0,30.0,33.0,33.0,43.0,8.0,35.0,-23.545282904012154,-26.545282904012154,23.545282904012154,26.545282904012154,3.0,23.545282904012154,26.545282904012154,-3.0,-28.545282904012154,-5.0,-2.0,-23.545282904012154,-26.545282904012154,5.0,2.0,True,True,
2,401856672,2026-09-12T21:30:00.000Z,Campbell,Florida,2097,57,fcs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,36.53747542136053,36.74699078313918,"[25.713877063572927,47.55160376808865]","[15.387420890010949,57.35656191749786]","[3.1954786053232365,68.81709222335745]",Bovada,Florida -51.5,50.5,51.5,51.5,52.0,3.0,49.0,-13.962524578639467,-14.962524578639467,13.962524578639467,14.962524578639467,1.0,13.962524578639467,14.962524578639467,-1.0,-12.462524578639467,1.5,2.5,-13.962524578639467,-14.962524578639467,-1.5,-2.5,False,True,not_fbs_vs_fbs
2,401856673,2026-09-12T16:45:00.000Z,Western Kentucky,Georgia,98,61,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,30.556584739680694,30.77076615272265,"[20.363774418756936,40.96374702827839]","[10.527609265099395,50.27254220216557]","[-1.3300334048184803,61.274090485573126]",Bovada,Georgia -40.0,39.5,40.0,40.0,70.0,20.0,50.0,-8.943415260319306,-9.443415260319306,8.943415260319306,9.443415260319306,0.5,8.943415260319306,9.443415260319306,-0.5,-19.443415260319306,-10.5,-10.0,-8.943415260319306,-9.443415260319306,10.5,10.0,True,True,
2,401856674,2026-09-12T19:30:00.000Z,Alabama,Kentucky,333,96,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-12.852317168058384,-13.17461059696249,"[-24.051919427298557,-1.954948587054392]","[-33.88204829911781,8.683909009264598]","[-45.344288876319915,21.316246001144293]",Bovada,Alabama -8.0,-10.5,-8.0,-8.0,17.0,45.0,-28.0,-2.3523171680583843,-4.852317168058384,2.3523171680583843,4.852317168058384,2.5,2.3523171680583843,4.852317168058384,-2.5,15.147682831941616,17.5,20.0,-2.3523171680583843,-4.852317168058384,-17.5,-20.0,True,True,
2,401856676,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,2429,145,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,33.34338036604843,33.58431439720582,"[23.315029314000522,43.60958595118753]","[13.550065698022474,52.77869355061604]","[1.721872072799084,63.66353346787854]",Bovada,Ole Miss -44.5,47.5,44.5,44.5,41.0,9.0,32.0,-14.156619633951571,-11.156619633951571,14.156619633951571,11.156619633951571,-3.0,14.156619633951571,11.156619633951571,3.0,1.3433803660484287,15.5,12.5,-14.156619633951571,-11.156619633951571,-15.5,-12.5,True,True,
2,401856677,2026-09-12T19:30:00.000Z,Mississippi State,Minnesota,344,135,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,5.106678173823018,5.195088238118362,"[-7.112770764142603,17.396378509880194]","[-18.211754228323347,28.275961720018604]","[-30.778037032639904,40.58513590998095]",Bovada,Minnesota -1.0,-1.0,1.0,1.0,13.0,38.0,-25.0,6.106678173823018,4.106678173823018,6.106678173823018,4.106678173823018,2.0,6.106678173823018,4.106678173823018,2.0,30.106678173823017,24.0,26.0,6.106678173823018,4.106678173823018,-24.0,-26.0,True,True,
2,401856678,2026-09-12T00:00:00.000Z,Missouri,Kansas,142,2305,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-09-08,official,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-09-08T11:43:00.275833Z,2026-weekly-2026-09-08T11-43-00.275833Z-context,2026-preseason-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-4.253063707773803,-4.532963890132876,"[-16.834027305110137,8.094460849353005]","[-27.713992696128212,19.67163781241111]","[-39.99723754512298,32.8236010190778]",Bovada,Missouri -4.0,-6.5,-4.0,-4.0,21.0,38.0,-17.0,2.246936292226197,-0.25306370777380316,2.246936292226197,0.25306370777380316,2.5,2.246936292226197,0.25306370777380316,1.9938725844523937,12.746936292226197,10.5,13.0,2.246936292226197,-0.25306370777380316,-10.5,-13.0,True,True,
