bin,control,correlation,early_defense_mean,early_offense_mean,kind,lag,late_defense_mean,late_offense_mean,n_games,n_pairs,period,relation,scale,season,slope,team_id
,,,4.053449042281048,6.840190405493002,early_late,,-2.8850959829205776,4.7016453802913745,10,,training,,,2012,,108
,,,-4.768917396716838,-2.9367536540267767,early_late,,1.1639699572348121,-6.003866300075127,12,,training,,,2012,,113
,,,2.7677067572565393,-0.709456133595733,early_late,,-6.644337811489794,10.94240355172216,10,,training,,,2012,,119
,,,-4.90706712132662,9.046455007812552,early_late,,-13.512767441294923,7.620577654296047,13,,training,,,2012,,12
,,,7.1285637014565575,-6.4179141694042725,early_late,,0.07983810342827269,-3.087998153881666,12,,training,,,2012,,120
,,,10.68471216979563,-7.8164574208476445,early_late,,10.255796512383762,-9.610858392025273,13,,training,,,2012,,127
,,,2.480976523496988,5.867717886708945,early_late,,10.149482788512568,-4.0436561658557615,3,,training,,,2012,,13
,,,4.913383393715368,0.6524809370120414,early_late,,4.931438615166584,-2.3637877178138775,13,,training,,,2012,,130
,,,5.69171211901179,-6.021432418515707,early_late,,2.549526916641302,-3.8885565591963003,13,,training,,,2012,,135
,,,6.092589640795417,-1.453888230065412,early_late,,-2.3690753641285043,2.29642171189489,12,,training,,,2012,,142
,,,-2.0261346531967717,1.2607208092757345,early_late,,0.3543541791968719,3.916270703359266,13,,training,,,2012,,145
,,,-0.8851618717843929,6.401693590688112,early_late,,-12.142300519538077,3.705330290338605,13,,training,,,2012,,150
,,,1.3899235828414287,-7.1565542880194,early_late,,-11.758537783424803,9.374807312166164,13,,training,,,2012,,151
,,,4.979671561171089,-2.326539175749795,early_late,,-2.3025045135907107,0.2594120105716833,13,,training,,,2012,,152
,,,3.37604688483832,9.49623568064416,early_late,,-8.701176018361638,6.464321057661757,12,,training,,,2012,,153
,,,-3.0395234922504257,-4.7526680297779205,early_late,,1.0506949736456932,-7.783807950330913,12,,training,,,2012,,154
,,,-6.377018080569962,7.225833802886005,early_late,,-2.4577642406147127,-2.6899044587895076,14,,training,,,2012,,158
,,,3.6045169370886625,-8.208741699699384,early_late,,0.6378062556264397,1.4245476188383932,10,,training,,,2012,,159
,,,-5.309892155655902,8.198370583177438,early_late,,-8.405115719686838,2.4816256435251147,12,,training,,,2012,,160
,,,13.02370754720162,-2.789551089586427,early_late,,-3.860582840641333,1.7261585225706206,10,,training,,,2012,,163
,,,9.070960132299048,-9.782754252597742,early_late,,9.346328574089949,-11.377469187461944,13,,training,,,2012,,164
,,,0.35939417228528,2.3129163014244516,early_late,,-4.421683482413132,-1.422853073056401,12,,training,,,2012,,166
,,,2.31265391460166,4.266176043740832,early_late,,0.0684008044520559,-0.8613402147626437,13,,training,,,2012,,167
,,,6.77580945864934,-8.037449178138706,early_late,,0.3966037238475216,-4.6166549129405245,10,,training,,,2012,,171
,,,0.4192406246555421,3.383759765645274,early_late,,-5.479408561863406,1.5073328013485479,10,,training,,,2012,,172
,,,-0.5306595352301494,-7.836870272151032,early_late,,1.7387004754747752,6.300616999637171,13,,training,,,2012,,183
,,,2.9013890225432806,-12.145088848317549,early_late,,10.577998354536078,-6.145799407015814,13,,training,,,2012,,189
,,,-5.7085579850391825,1.078297477433323,early_late,,0.6900357333068824,-0.8111338573363897,12,,training,,,2012,,193
,,,-4.159730979980838,-0.6609005706241101,early_late,,-6.87805068712919,-1.3792202777724623,12,,training,,,2012,,194
,,,-2.2467396092345964,1.7067825199045739,early_late,,-1.3872050722447666,-3.2538599766538003,13,,training,,,2012,,195
,,,-6.444174178873393,8.176014616932445,early_late,,-5.4678512860570745,15.951208095248177,13,,training,,,2012,,197
,,,7.418602427367738,-5.508966696002257,early_late,,0.9740703485858434,-3.4057408556083177,12,,training,,,2012,,2
,,,-1.797795181403652,3.489060281068854,early_late,,-1.5337590693698806,-4.6861282594932,13,,training,,,2012,,2005
,,,-4.81634882014417,11.637173308995003,early_late,,5.061488865173978,0.8936526078640391,12,,training,,,2012,,2006
,,,2.6881549951833144,6.88194425826243,early_late,,-9.059490042894433,2.0738550526965343,13,,training,,,2012,,201
,,,6.63116891976163,2.995688060751361,early_late,,-4.421048240904657,-8.088481226947039,10,,training,,,2012,,2010
,,,2.5490573223421347,0.6691320188874201,early_late,,0.5184589902753274,3.416311464598389,10,,training,,,2012,,2011
,,,-3.0583144502357,-7.525747436278083,early_late,,-1.9928065802666055,-1.291250402239837,11,,training,,,2012,,2016
,,,-8.114243818136744,3.202893779604936,early_late,,2.828392203462116,-3.038262700946917,14,,training,,,2012,,202
,,,-5.148314700256585,3.711799890428606,early_late,,-6.908613437958124,4.644794591920497,12,,training,,,2012,,2026
,,,1.7810846254370163,-8.054396233573252,early_late,,-0.8576891642172015,-1.2931700232274692,10,,training,,,2012,,2029
,,,-7.210936964740772,-3.5907481689349368,early_late,,0.7757633702763675,4.623394180153048,13,,training,,,2012,,2032
,,,6.1896971518790815,-6.644805772097523,early_late,,-1.303441156519573,5.076782556027774,13,,training,,,2012,,204
,,,-2.65606788469328,-1.733230775545552,early_late,,-9.213385776328707,5.173355586883247,10,,training,,,2012,,2046
,,,-10.904543993448387,4.594286415908343,early_late,,-3.536310298397016,1.8827490829082367,13,,training,,,2012,,2050
,,,0.3636322595141216,-1.7038007265282609,early_late,,4.383040097668361,-1.0820703909715377,11,,training,,,2012,,2065
,,,12.229559275130809,-12.183699361657236,early_late,,2.7798172952590243,-0.16677467486235523,11,,training,,,2012,,2083
,,,-2.083188087056913,-0.12966595791774202,early_late,,6.637957122538793,-7.029879134771146,12,,training,,,2012,,2084
,,,1.4810479732762627,-3.332210663511783,early_late,,-3.411744870327381,-3.825003507115427,10,,training,,,2012,,2086
,,,1.3739473338638293,-4.239311302924215,early_late,,-10.892119881774468,-0.5331562963402923,8,,training,,,2012,,2097
,,,-6.2339423417937025,5.0529131206788005,early_late,,3.0472550009521555,-3.676542760599736,13,,training,,,2012,,21
,,,-5.587291332722704,3.5674979034571357,early_late,,-0.8574862164051007,-1.4707448531931469,11,,training,,,2012,,2110
,,,-2.128788180965236,-0.7420468177532813,early_late,,-8.184822020589959,8.379697120399772,9,,training,,,2012,,2115
,,,-0.8774234724356992,-0.950021634507543,early_late,,1.4015856396388926,5.392073592372717,14,,training,,,2012,,2116
,,,-9.363681058217848,-1.0768255957453434,early_late,,-2.4869573869168193,0.78924485153129,13,,training,,,2012,,2117
,,,-12.429376974409237,-1.0426356111972872,early_late,,-2.684167094162266,-14.377306048530595,3,,training,,,2012,,2127
,,,5.071150498778083,-7.43001909186519,early_late,,3.801554000280842,1.6337177429709033,12,,training,,,2012,,213
,,,0.7278218760356566,-3.790363807769451,early_late,,3.20683379863696,-2.231249677200645,13,,training,,,2012,,2132
,,,-7.787320640655015,4.414235537371753,early_late,,-11.85027039131686,14.517952453376573,12,,training,,,2012,,2142
,,,-0.11134318436296553,-2.9246018211510107,early_late,,2.550340947859609,-0.06291768892843841,10,,training,,,2012,,2166
,,,2.239184185560089,-9.774074451227957,early_late,,4.481571252208515,0.034979282087135154,11,,training,,,2012,,2168
,,,5.0504460752818385,-9.102752720296348,early_late,,0.766143459596158,0.15288482280811094,9,,training,,,2012,,2169
,,,6.007212431902094,-0.34832709500224723,early_late,,-5.97829785137094,-0.1461341086808806,11,,training,,,2012,,218
,,,3.82805394321766,-0.18520469357038677,early_late,,-5.52739631804052,-0.5628771770507903,10,,training,,,2012,,2181
,,,0.7283796436310694,2.5151210068430236,early_late,,2.0630642161405675,-0.35019442064748035,10,,training,,,2012,,2184
,,,-1.3167283114462258,-5.729986948234272,early_late,,1.7023242101721627,-1.9109344266158836,10,,training,,,2012,,219
,,,-15.208463697357734,19.318317559994124,early_late,,-4.733644657893362,1.8012448534667396,12,,training,,,2012,,2197
,,,-0.34929784807967434,-0.394508611899834,early_late,,-1.4151137502168936,0.11977576114320836,11,,training,,,2012,,2198
,,,-2.5170656096668793,2.103123186138958,early_late,,-1.0266651657878836,0.9721652435688437,12,,training,,,2012,,2199
,,,0.11892594264015639,-3.1395268751048966,early_late,,10.664848708668984,-1.4875204814543375,13,,training,,,2012,,221
,,,-1.3083259152870625,4.046463320892776,early_late,,-1.0797621902564452,0.3069791729555071,10,,training,,,2012,,2210
,,,3.0455738360489946,-5.999636927771165,early_late,,0.30246253635696146,6.0040187143837285,11,,training,,,2012,,222
,,,4.90599126691382,-6.807153270613676,early_late,,0.8003090869081575,3.965806162931553,12,,training,,,2012,,2226
,,,-3.780457471549662,3.218372937807066,early_late,,4.331406332405291,-0.33642992490464607,12,,training,,,2012,,2229
,,,-0.010095458540796187,1.7322014602267117,early_late,,-6.422284949093094,6.0880598426423,10,,training,,,2012,,2230
,,,4.482276719819538,-6.13098191696851,early_late,,-7.130422688401669,4.676438357230001,3,,training,,,2012,,2241
,,,3.1028311676997946,-4.1975056465405345,early_late,,-2.5505630246094615,7.447289449713601,11,,training,,,2012,,2247
,,,2.101427464936044,-7.3118311718520035,early_late,,8.02734890025938,-9.185909736528668,10,,training,,,2012,,225
,,,-8.235132682502172,3.15160868070978,early_late,,2.9683983920941643,-3.2448602446938843,9,,training,,,2012,,2261
,,,2.881685212005203,-7.185747774037182,early_late,,-4.527065452465491,0.25967591074646207,10,,training,,,2012,,227
,,,-9.320966739472526,3.539489190273256,early_late,,-1.9914734584043694,5.856157351472311,13,,training,,,2012,,228
,,,-2.3475549539659792,-0.15410702994745348,early_late,,-1.6811748342798414,-0.2944334710678878,12,,training,,,2012,,2287
,,,11.314586586838766,-5.32495748341545,early_late,,4.224164667025796,-5.943671590284143,12,,training,,,2012,,2294
,,,-7.82328451986289,-2.7129397281274956,early_late,,1.545127649202865,3.7466838272296332,11,,training,,,2012,,2296
,,,-0.4739385076807743,-3.6870830452082703,early_late,,-1.7494962023233949,1.8124203218389994,13,,training,,,2012,,23
,,,8.477069092231227,-0.23607544529626967,early_late,,-5.107699847910077,1.0577972281133199,12,,training,,,2012,,2305
,,,-0.31268305183085704,1.3075057439749813,early_late,,-3.9030398655942693,4.658876658568126,13,,training,,,2012,,2306
,,,-4.884326108126912,-2.138617081813803,early_late,,0.14949874645651104,1.2030728139960014,14,,training,,,2012,,2309
,,,-2.390759843776232,6.164029392403608,early_late,,1.2850827910224005,0.3384908209010205,11,,training,,,2012,,231
,,,2.3567066421875773,-4.489140065507848,early_late,,-1.9682762595629186,-1.581534896350967,10,,training,,,2012,,2320
,,,-1.1038173881216065,-4.117076024909652,early_late,,-4.862415386931875,-1.475674023719921,11,,training,,,2012,,2329
,,,3.3524320144732385,3.1072212506530787,early_late,,3.222945036629831,-3.4088321186767345,11,,training,,,2012,,233
,,,20.087969866688965,0.31495059474035614,early_late,,-5.856833678740255,-2.9700923155282997,3,,training,,,2012,,2335
,,,-17.156531354225503,20.842299055131225,early_late,,-15.743915259220012,15.254915150136716,12,,training,,,2012,,2348
,,,1.150850300061089,-4.562294237466407,early_late,,-0.20989481332881668,3.6222689293612444,12,,training,,,2012,,235
,,,4.958072664679553,-2.087138099140607,early_late,,3.1815652063177273,-0.031693430470318876,10,,training,,,2012,,236
,,,9.78183294554509,-3.0536479134651784,early_late,,7.5463069667773155,-0.7336183366773987,11,,training,,,2012,,2368
,,,2.4332806424731226,1.3880698786529628,early_late,,2.442813105699604,0.997602341879442,10,,training,,,2012,,2377
,,,3.744424532388486,-9.135386671805675,early_late,,4.197934066232231,2.331279161823199,13,,training,,,2012,,238
,,,-20.87514310601625,15.771142509086962,early_late,,-5.503737190011264,11.692694020385371,13,,training,,,2012,,239
,,,-7.255911123850381,1.8642776719554568,early_late,,-0.33542428519969353,3.1634061241570346,12,,training,,,2012,,2390
,,,-3.0638731589916905,1.7229823034808145,early_late,,-1.9137032282792017,-8.748206152255808,12,,training,,,2012,,2393
,,,1.5370977292547396,-7.678357575674246,early_late,,4.742205270988196,-6.981592490563695,14,,training,,,2012,,24
,,,1.182569859635501,-10.252910999374766,early_late,,14.950879461890803,-6.484601397119467,10,,training,,,2012,,2400
,,,9.099182164186047,3.6803679718424434,early_late,,-11.646473087341551,2.4736016092037367,9,,training,,,2012,,2405
,,,-4.090341162872599,3.6964002003393532,early_late,,-6.173623399956865,23.01311796325509,10,,training,,,2012,,2413
,,,-5.679031996883843,4.627829048747827,early_late,,5.3220000680800865,-5.69125856870796,9,,training,,,2012,,2415
,,,-10.871249489771065,-0.9654852798077241,early_late,,2.2119256709349093,5.345270766525876,13,,training,,,2012,,242
,,,5.426615565285355,-8.712928504968863,early_late,,-4.038377763929562,-1.270517982104357,13,,training,,,2012,,2426
,,,-7.82631368237417,2.7704875220476417,early_late,,1.5906855163125506,-4.272573120475496,8,,training,,,2012,,2428
,,,1.009281513773825,9.248379057070496,early_late,,-7.217565725124568,-0.5127920581050301,13,,training,,,2012,,2433
,,,0.562819062704944,4.849674525177449,early_late,,4.065068299934232,-1.4361012907090382,13,,training,,,2012,,2439
,,,-4.789066494974329,7.497788967498175,early_late,,-11.355920415447956,7.777424680143009,13,,training,,,2012,,2440
,,,3.5547256815499524,-2.2911210261454733,early_late,,-5.395826947046167,0.7589622891336735,10,,training,,,2012,,2447
,,,0.02592589496624953,-16.587332741821797,early_late,,13.509388136987182,-8.103870499800864,7,,training,,,2012,,2448
,,,6.082777604699326,2.9689890146818905,early_late,,6.27391041199854,-2.3393482247895054,12,,training,,,2012,,2449
,,,-4.598233133848623,8.521955661957215,early_late,,-0.7247750065400582,7.512591563150145,13,,training,,,2012,,245
,,,5.016367970467274,1.1131691748890864,early_late,,1.3524478893955232,-6.760810747392523,8,,training,,,2012,,2450
,,,-1.6491666429340057,-0.840371501815231,early_late,,-0.0715336596107452,4.553468979357317,14,,training,,,2012,,2459
,,,0.8286665485693426,4.351503657717069,early_late,,7.935622601396301,0.9223639646082553,10,,training,,,2012,,2460
,,,2.08996725210584,7.012804361253567,early_late,,-4.139149827879498,-1.5524084646675438,10,,training,,,2012,,2466
,,,-0.7557395901934729,3.8166912864365323,early_late,,-14.53764358327816,6.627853492745238,12,,training,,,2012,,248
,,,-6.03535100242861,10.584837793377227,early_late,,-3.6146915324527993,11.090082134566739,13,,training,,,2012,,2483
,,,4.2790635259902,-6.100747678203962,early_late,,1.8535890664800156,-1.4809138574965897,12,,training,,,2012,,249
,,,3.3825249328557807,4.169380395328285,early_late,,-3.8544612206305175,-3.688964144607123,12,,training,,,2012,,25
,,,-10.563089237116461,-0.7985700961267298,early_late,,-1.0805028481940873,12.065497774277125,11,,training,,,2012,,2504
,,,-3.3311307828133536,-0.10415005476196626,early_late,,8.060044514206734,2.9467858774186864,4,,training,,,2012,,2506
,,,0.5943834865794168,5.214572282385256,early_late,,-4.182558351231908,-0.19207039849808488,13,,training,,,2012,,2509
,,,-10.123619495248807,9.282144714714532,early_late,,-1.8270741801973653,-1.122300513177827,13,,training,,,2012,,251
,,,11.94229190806073,-9.1041859628001,early_late,,6.860693978161903,0.8511819308957271,13,,training,,,2012,,252
,,,3.488546749533895,-7.524711887254151,early_late,,-0.34736231915429416,-0.7606209559423405,10,,training,,,2012,,2523
,,,7.051113517979928,-1.3843673410303416,early_late,,3.7118029058132955,-2.1014557309747515,10,,training,,,2012,,2529
,,,-4.947314144403916,3.5943468304883233,early_late,,3.919842664639811,12.446623921991671,11,,training,,,2012,,2534
,,,1.1071277612736778,0.29386912448563224,early_late,,5.139100480076037,-6.506110283744123,10,,training,,,2012,,2535
,,,6.05020720880184,-3.329603995392322,early_late,,1.3672205424545734,3.0327176184779696,12,,training,,,2012,,254
,,,-12.05190257768085,4.254958467950818,early_late,,5.16729825517721,-0.4459603816108353,8,,training,,,2012,,2542
,,,0.5731422062696445,-2.6720685575505136,early_late,,-8.08767774632547,-3.201466336342905,11,,training,,,2012,,2545
,,,-2.202577848620199,6.307766943115196,early_late,,-1.244778477483915,5.297518441283593,10,,training,,,2012,,2546
,,,8.928469690903256,1.3145751102399423,early_late,,-3.007229427952888,-0.45382139807426763,11,,training,,,2012,,256
,,,0.24813263217826118,-6.1316785720159,early_late,,0.435320757351978,6.997237281514373,13,,training,,,2012,,2567
,,,-2.070241689892115,-1.5411584220382233,early_late,,7.96849211884913,-5.844766517938916,9,,training,,,2012,,2569
,,,-3.1396255826795185,3.179397843964514,early_late,,-1.3250173169109138,-0.538275953698961,9,,training,,,2012,,257
,,,6.4610392933135055,-11.234401671556858,early_late,,4.44906805743179,-4.068952484118163,13,,training,,,2012,,2571
,,,5.62596431058575,4.624794719942478,early_late,,-4.751765727328047,0.24706468202868,12,,training,,,2012,,2572
,,,7.766293520264957,-0.9015427370449824,early_late,,-2.8349945552672513,-6.311913699862763,13,,training,,,2012,,2579
