season,cutoff,game_id,team_id,team_name,opponent_id,opponent_name,site,focal_subdivision,opponent_subdivision,home_points,away_points,focal_points,opponent_points,focal_margin,model_oriented_margin,opponent_anchor_family,opponent_anchor_expected_rank,opponent_anchor_median_rank,opponent_joint_expected_rank,focal_performance_expected_rank,eligible_evidence_count,week,season_type
2023,2023-11-18T23:59:59+00:00,401525506,97,Louisville,103,Boston College,home,fbs,fbs,56,28,56,28,28,28,history,80.11719197563178,84,86.52062238043966,22.197464231216145,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525506,103,Boston College,97,Louisville,away,fbs,fbs,56,28,28,56,-28,28,history,44.06428720944407,38,21.202921568772023,84.72403133184602,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525509,218,Temple,2390,Miami,home,fbs,fbs,7,41,7,41,-34,-34,history,62.634814510076,61,37.92510616735499,125.70954670853044,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525509,2390,Miami,218,Temple,away,fbs,fbs,7,41,41,7,34,-34,history,102.65922613577139,110,125.48603821935512,37.37619833523024,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525847,2305,Kansas,252,BYU,home,fbs,fbs,38,27,38,27,11,11,history,52.18580774091056,47,72.63050500529873,38.80125588259738,10,4,regular
2023,2023-11-18T23:59:59+00:00,401525847,252,BYU,2305,Kansas,away,fbs,fbs,38,27,27,38,-11,11,history,72.50634707041996,74,41.83470399478743,75.78112949620196,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525850,277,West Virginia,2641,Texas Tech,home,fbs,fbs,20,13,20,13,7,7,history,45.28447019902473,39,38.796897799220446,40.90643567084617,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525850,2641,Texas Tech,277,West Virginia,away,fbs,fbs,20,13,13,20,-7,7,history,55.73155670170647,52,39.93865900730038,41.667963386622134,11,4,regular
2023,2023-11-18T23:59:59+00:00,401526835,113,Massachusetts,167,New Mexico,home,fbs,fbs,31,34,31,34,-3,-3,history,115.13384356295533,122,123.04449492797343,120.64185912602314,11,4,regular
2023,2023-11-18T23:59:59+00:00,401526835,167,New Mexico,113,Massachusetts,away,fbs,fbs,31,34,34,31,3,-3,history,127.25423836111726,130,127.66158101086373,119.31539219123361,10,4,regular
2023,2023-11-18T23:59:59+00:00,401531873,295,Old Dominion,2837,East Texas A&M,home,fbs,fcs,10,9,10,9,1,1,history,64.5,64,99.56446163238034,94.74369828098693,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532405,189,Bowling Green,195,Ohio,home,fbs,fbs,7,38,7,38,-31,-31,history,73.11723007499562,75,88.05834313224695,85.70653542503472,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532405,195,Ohio,189,Bowling Green,away,fbs,fbs,7,38,38,7,31,-31,history,96.99032697572703,104,91.17179799508742,87.6380794287518,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532408,193,Miami (OH),2169,Delaware State,home,fbs,fcs,62,20,62,20,42,42,history,64.5,64,119.26860279085818,69.53316497589854,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520269,2633,Tennessee,2636,UTSA,home,fbs,fbs,45,14,45,14,31,31,history,62.600967621156784,61,66.08494022759481,28.090038616871407,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520269,2636,UTSA,2633,Tennessee,away,fbs,fbs,45,14,14,45,-31,31,history,23.978467241735068,17,23.236213570342198,66.84731034468341,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525846,66,Iowa State,197,Oklahoma State,home,fbs,fbs,34,27,34,27,7,7,history,45.68333928074568,39,39.48568335956743,43.09091141124868,10,4,regular
2023,2023-11-18T23:59:59+00:00,401525846,197,Oklahoma State,66,Iowa State,away,fbs,fbs,34,27,27,34,-7,7,history,61.405950460251006,59,42.46383572131388,43.28351614110594,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531423,58,South Florida,242,Rice,home,fbs,fbs,42,29,42,29,13,13,history,98.99567326218497,107,88.13397666144739,111.70525990082407,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531423,242,Rice,58,South Florida,away,fbs,fbs,42,29,29,42,-13,13,history,103.57074978447672,112,115.34076829793132,82.16249209604526,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520257,55,Jacksonville State,2199,Eastern Michigan,home,fbs,fbs,21,0,21,0,21,21,history,87.8075634109392,94,120.79790769449625,76.19848039575429,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520257,2199,Eastern Michigan,55,Jacksonville State,away,fbs,fbs,21,0,0,21,-21,21,history,96.43023395031086,107,80.81398367075758,120.91936136929051,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531876,6,South Alabama,2117,Central Michigan,home,fbs,fbs,30,34,30,34,-4,-4,history,93.9020274315251,101,116.46512189466543,62.15352061239289,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531876,2117,Central Michigan,6,South Alabama,away,fbs,fbs,30,34,34,30,4,-4,history,74.82056297900083,77,64.40053189309751,115.18592014357789,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531413,151,East Carolina,2241,Gardner-Webb,home,fbs,fcs,44,0,44,0,44,44,history,64.5,64,46.229559568247836,97.86090090223352,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520275,2229,Florida International,2335,Liberty,home,fbs,fbs,6,38,6,38,-32,-32,history,69.9457700184977,71,46.24757963168291,124.28372900137369,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520275,2335,Liberty,2229,Florida International,away,fbs,fbs,6,38,38,6,32,-32,history,118.00155553516501,125,126.94256857103187,44.83442136841998,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525508,154,Wake Forest,59,Georgia Tech,home,fbs,fbs,16,30,16,30,-14,-14,history,69.59427812111682,70,61.68485858549013,87.06880367181768,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525508,59,Georgia Tech,154,Wake Forest,away,fbs,fbs,16,30,30,16,14,-14,history,51.669009422960684,47,83.74028302758762,60.56821638659373,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520251,57,Florida,2429,Charlotte,home,fbs,fbs,22,7,22,7,15,15,history,112.23038674526055,120,119.67532582792441,57.82627565362103,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520251,2429,Charlotte,57,Florida,away,fbs,fbs,22,7,7,22,-15,15,history,39.74425730622224,33,51.51457691063232,115.20456287530871,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520254,248,Houston,2534,Sam Houston,home,fbs,fbs,38,7,38,7,31,31,history,103.18366816454478,114,117.33640438681479,82.9160419631499,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520254,2534,Sam Houston,248,Houston,away,fbs,fbs,38,7,7,38,-31,31,history,61.1532610821397,59,81.27959157461302,113.50581121502013,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520258,99,LSU,8,Arkansas,home,fbs,fbs,34,31,34,31,3,3,history,48.82734375470384,44,56.13041991708877,13.0390031072546,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520258,8,Arkansas,99,LSU,away,fbs,fbs,34,31,31,34,-3,3,history,21.80260301103638,15,11.029103512886564,59.82100946083563,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520262,2393,Middle Tennessee,36,Colorado State,home,fbs,fbs,23,31,23,31,-8,-8,history,101.97016447602809,110,106.02547376416801,105.08201509910245,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520262,36,Colorado State,2393,Middle Tennessee,away,fbs,fbs,23,31,31,23,8,-8,history,84.11675703845823,89,106.00233710659447,102.05864538485743,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524016,24,Stanford,12,Arizona,home,fbs,fbs,20,21,20,21,-1,-1,history,73.50196539741201,75,29.592836250177317,103.4047537001554,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524016,12,Arizona,24,Stanford,away,fbs,fbs,20,21,21,20,1,-1,history,67.83185840750434,68,101.30391032334084,24.910247458145943,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524019,265,Washington State,204,Oregon State,home,fbs,fbs,38,35,38,35,3,3,history,40.44834394700235,34,17.4958680510824,55.12053119023543,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524019,204,Oregon State,265,Washington State,away,fbs,fbs,38,35,35,38,-3,3,history,60.272584831976175,58,54.167155434789436,18.285612215005848,10,4,regular
2023,2023-11-18T23:59:59+00:00,401531349,2655,Tulane,2447,Nicholls,home,fbs,fcs,36,7,36,7,29,29,history,64.5,64,43.172164902143706,63.82775699624685,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531870,2751,Wyoming,2026,App State,home,fbs,fbs,22,19,22,19,3,3,history,63.57953204648543,62,65.46820111739608,82.85403534872908,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531870,2026,App State,2751,Wyoming,away,fbs,fbs,22,19,19,22,-3,3,history,81.55943299796088,86,85.0055844588739,66.07258155662286,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531874,2032,Arkansas State,2572,Southern Miss,home,fbs,fbs,44,37,44,37,7,7,history,82.19949852497639,86,114.81483395943481,97.53636139281758,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531874,2572,Southern Miss,2032,Arkansas State,away,fbs,fbs,44,37,37,44,-7,7,history,101.69885340830838,109,102.63508663581631,115.73966766473076,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531877,326,Texas State,2440,Nevada,home,fbs,fbs,35,24,35,24,11,11,history,102.9237049549068,111,122.07825641319987,87.60122837791577,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531877,2440,Nevada,326,Texas State,away,fbs,fbs,35,24,24,35,-11,11,history,106.27554427269757,114,94.56286155265762,120.52787297358519,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520252,61,Georgia,5,UAB,home,fbs,fbs,49,21,49,21,28,28,history,76.47573072777752,80,113.98169604569607,5.368353064881456,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520252,5,UAB,61,Georgia,away,fbs,fbs,49,21,21,49,-28,28,history,6.821972747489069,4,3.0808566812185436,114.64413243505203,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520256,84,Indiana,2006,Akron,home,fbs,fbs,29,27,29,27,2,2,history,115.31501875851706,122,127.29104387164799,90.47579061240627,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520256,2006,Akron,84,Indiana,away,fbs,fbs,29,27,27,29,-2,2,history,74.58180207684858,77,91.24165453258881,125.96163880405021,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520259,142,Missouri,235,Memphis,neutral,fbs,fbs,34,27,34,27,7,7,history,67.88754170929923,68,65.90074245535642,17.819840586194395,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520259,235,Memphis,142,Missouri,neutral,fbs,fbs,34,27,27,34,-7,7,history,55.023312061997956,51,19.621956037709136,65.65981107879065,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520264,77,Northwestern,135,Minnesota,home,fbs,fbs,37,34,37,34,3,3,history,46.775987815737,41,76.11672735764678,72.38309862523876,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520264,135,Minnesota,77,Northwestern,away,fbs,fbs,37,34,34,37,-3,3,history,84.70672786992071,90,75.6401503689762,80.4486370824148,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520265,213,Penn State,2294,Iowa,home,fbs,fbs,31,0,31,0,31,31,history,40.19581204238561,33,44.9798757842304,6.205557335710348,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520265,2294,Iowa,213,Penn State,away,fbs,fbs,31,0,0,31,-31,31,history,23.428634603959857,16,6.230972219203073,49.51481284140756,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520267,2579,South Carolina,344,Mississippi State,home,fbs,fbs,37,30,37,30,7,7,history,39.70062320433749,33,68.9550256892735,55.740658260138744,10,4,regular
2023,2023-11-18T23:59:59+00:00,401520267,344,Mississippi State,2579,South Carolina,away,fbs,fbs,37,30,30,37,-7,7,history,47.653717675442685,42,52.153099340441536,75.18252903233028,11,4,regular
2023,2023-11-18T23:59:59+00:00,401521330,87,Notre Dame,194,Ohio State,home,fbs,fbs,14,17,14,17,-3,-3,history,11.251495543521,7,3.9908484967693036,9.833765417252899,11,4,regular
2023,2023-11-18T23:59:59+00:00,401521330,194,Ohio State,87,Notre Dame,away,fbs,fbs,14,17,17,14,3,-3,history,31.953312730069086,24,9.521155157062005,5.462599158517554,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525844,239,Baylor,251,Texas,home,fbs,fbs,6,38,6,38,-32,-32,history,28.04841408766624,21,9.041813201748928,96.54645580641225,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525844,251,Texas,239,Baylor,away,fbs,fbs,6,38,38,6,32,-32,history,56.3018363195221,53,93.7405805336586,9.57201836219041,10,4,regular
2023,2023-11-18T23:59:59+00:00,401531875,309,Louisiana,2084,Buffalo,home,fbs,fbs,45,38,45,38,7,7,history,84.11239055452647,90,111.55093379688329,94.91430774437138,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531875,2084,Buffalo,309,Louisiana,away,fbs,fbs,45,38,38,45,-7,7,history,73.12763713853724,75,95.42083449555982,110.79917558047788,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525510,221,Pittsburgh,153,North Carolina,home,fbs,fbs,24,41,24,41,-17,-17,history,52.13358830826641,47,32.503620183244514,88.68825298136011,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525510,153,North Carolina,221,Pittsburgh,away,fbs,fbs,24,41,41,24,17,-17,history,45.93509373314392,40,83.75891575342314,33.66774422976255,11,4,regular
2023,2023-11-18T23:59:59+00:00,401525848,2306,Kansas State,2116,UCF,home,fbs,fbs,44,31,44,31,13,13,history,57.224587003024425,54,39.65988272011807,7.785764304672556,10,4,regular
2023,2023-11-18T23:59:59+00:00,401525848,2116,UCF,2306,Kansas State,away,fbs,fbs,44,31,31,44,-13,13,history,32.92496822545008,25,8.296067756720074,40.4858005532947,11,4,regular
2023,2023-11-18T23:59:59+00:00,401531872,328,Utah State,256,James Madison,home,fbs,fbs,38,45,38,45,-7,-7,history,56.39816187989319,53,43.28377057021816,81.50620382371528,10,4,regular
2023,2023-11-18T23:59:59+00:00,401531872,256,James Madison,328,Utah State,away,fbs,fbs,38,45,45,38,7,-7,history,88.70326229002382,95,85.19774034216907,44.344472957195684,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520273,2638,UTEP,2439,UNLV,home,fbs,fbs,28,45,28,45,-17,-17,history,100.02366926044695,108,65.34570444885124,115.90630820021238,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520273,2439,UNLV,2638,UTEP,away,fbs,fbs,28,45,45,28,17,-17,history,101.3986237694766,109,117.84249347902698,57.20427224408258,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524014,9,Arizona State,30,USC,home,fbs,fbs,28,42,28,42,-14,-14,history,24.710633465507133,18,27.82029930080036,90.16581404189013,11,4,regular
2023,2023-11-18T23:59:59+00:00,401524014,30,USC,9,Arizona State,away,fbs,fbs,28,42,42,28,14,-14,history,71.1988085361784,73,90.00102145775546,33.46205880227112,12,4,regular
2023,2023-11-18T23:59:59+00:00,401524018,264,Washington,25,California,home,fbs,fbs,59,32,59,32,27,27,history,69.46913388675847,70,64.5577477063647,11.95215342854523,10,4,regular
2023,2023-11-18T23:59:59+00:00,401524018,25,California,264,Washington,away,fbs,fbs,59,32,32,59,-27,27,history,36.255329611670525,29,11.858381257570107,63.83677223493245,11,4,regular
2023,2023-11-18T23:59:59+00:00,401532407,278,Fresno State,2309,Kent State,home,fbs,fbs,53,10,53,10,43,43,history,88.48783830762844,95,129.13937713908973,64.53382912889359,10,4,regular
2023,2023-11-18T23:59:59+00:00,401532407,2309,Kent State,278,Fresno State,away,fbs,fbs,53,10,10,53,-43,43,history,58.45414526073573,56,62.59161917074338,130.49779873144516,11,4,regular
2023,2023-11-18T23:59:59+00:00,401520253,62,Hawai'i,166,New Mexico State,home,fbs,fbs,20,17,20,17,3,3,history,101.17594171789383,110,92.04075906296654,118.95977859510933,12,4,regular
2023,2023-11-18T23:59:59+00:00,401520253,166,New Mexico State,62,Hawai'i,away,fbs,fbs,20,17,17,20,-3,3,history,105.1662456193707,113,120.98051958758988,86.26786687173345,12,4,regular
2023,2023-11-18T23:59:59+00:00,401520277,98,Western Kentucky,2393,Middle Tennessee,home,fbs,fbs,31,10,31,10,21,21,history,84.11675703845823,89,106.00233710659447,90.53499260525327,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520277,2393,Middle Tennessee,98,Western Kentucky,away,fbs,fbs,31,10,10,31,-21,21,history,71.37699559802738,73,90.67631677813785,105.08201509910245,11,5,regular
2023,2023-11-18T23:59:59+00:00,401531339,202,Tulsa,218,Temple,home,fbs,fbs,48,26,48,26,22,22,history,102.65922613577139,110,125.48603821935512,118.40015027089969,11,5,regular
2023,2023-11-18T23:59:59+00:00,401531339,218,Temple,202,Tulsa,away,fbs,fbs,48,26,26,48,-22,22,history,76.36312575482575,79,116.88397930569691,125.70954670853044,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520276,2534,Sam Houston,55,Jacksonville State,home,fbs,fbs,28,35,28,35,-7,-7,history,96.43023395031086,107,80.81398367075758,113.50581121502013,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520276,55,Jacksonville State,2534,Sam Houston,away,fbs,fbs,28,35,35,28,7,-7,history,103.18366816454478,114,117.33640438681479,76.19848039575429,11,5,regular
2023,2023-11-18T23:59:59+00:00,401525512,152,NC State,97,Louisville,home,fbs,fbs,10,13,10,13,-3,-3,history,44.06428720944407,38,21.202921568772023,48.65614053729567,11,5,regular
2023,2023-11-18T23:59:59+00:00,401525512,97,Louisville,152,NC State,away,fbs,fbs,10,13,13,10,3,-3,history,52.08123770992227,47,46.302043768483344,22.197464231216145,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520278,2638,UTEP,2348,Louisiana Tech,home,fbs,fbs,10,24,10,24,-14,-14,history,100.25448419050927,108,118.5218753801441,115.90630820021238,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520278,2348,Louisiana Tech,2638,UTEP,away,fbs,fbs,10,24,24,10,14,-14,history,101.3986237694766,109,117.84249347902698,117.26427147249207,12,5,regular
2023,2023-11-18T23:59:59+00:00,401524020,204,Oregon State,254,Utah,home,fbs,fbs,21,7,21,7,14,14,history,30.086471458963906,22,30.50229162972171,18.285612215005848,10,5,regular
2023,2023-11-18T23:59:59+00:00,401524020,254,Utah,204,Oregon State,away,fbs,fbs,21,7,7,21,-14,14,history,40.44834394700235,34,17.4958680510824,35.5750098698939,11,5,regular
2023,2023-11-18T23:59:59+00:00,401525851,252,BYU,2132,Cincinnati,home,fbs,fbs,35,27,35,27,8,8,history,47.324303364763644,41,76.00553193840426,75.78112949620196,11,5,regular
2023,2023-11-18T23:59:59+00:00,401525851,2132,Cincinnati,252,BYU,away,fbs,fbs,35,27,27,35,-8,8,history,52.18580774091056,47,72.63050500529873,79.74525360476153,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520279,8,Arkansas,245,Texas A&M,neutral,fbs,fbs,22,34,22,34,-12,-12,history,50.04987262386894,45,21.37632459054497,59.82100946083563,10,5,regular
2023,2023-11-18T23:59:59+00:00,401520279,245,Texas A&M,8,Arkansas,neutral,fbs,fbs,22,34,34,22,12,-12,history,48.82734375470384,44,56.13041991708877,21.906826705963,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520282,96,Kentucky,57,Florida,home,fbs,fbs,33,14,33,14,19,19,history,39.74425730622224,33,51.51457691063232,48.744880046477235,10,5,regular
2023,2023-11-18T23:59:59+00:00,401520282,57,Florida,96,Kentucky,away,fbs,fbs,33,14,14,33,-19,19,history,54.24726616433674,50,46.30645193107722,57.82627565362103,10,5,regular
2023,2023-11-18T23:59:59+00:00,401520284,135,Minnesota,309,Louisiana,home,fbs,fbs,35,24,35,24,11,11,history,73.12763713853724,75,95.42083449555982,80.4486370824148,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520284,309,Louisiana,135,Minnesota,away,fbs,fbs,35,24,24,35,-11,11,history,46.775987815737,41,76.11672735764678,94.91430774437138,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520287,77,Northwestern,213,Penn State,home,fbs,fbs,13,41,13,41,-28,-28,history,23.428634603959857,16,6.230972219203073,72.38309862523876,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520287,213,Penn State,77,Northwestern,away,fbs,fbs,13,41,41,13,28,-28,history,84.70672786992071,90,75.6401503689762,6.205557335710348,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520292,41,UConn,328,Utah State,home,fbs,fbs,33,34,33,34,-1,-1,history,88.70326229002382,95,85.19774034216907,120.7248047813089,11,5,regular
2023,2023-11-18T23:59:59+00:00,401520292,328,Utah State,41,UConn,away,fbs,fbs,33,34,34,33,1,-1,history,88.49264110792703,95,120.20116501042403,81.50620382371528,10,5,regular
2023,2023-11-18T23:59:59+00:00,401524023,38,Colorado,30,USC,home,fbs,fbs,41,48,41,48,-7,-7,history,24.710633465507133,18,27.82029930080036,71.3037608009048,11,5,regular
2023,2023-11-18T23:59:59+00:00,401524023,30,USC,38,Colorado,away,fbs,fbs,41,48,48,41,7,-7,history,95.41040756665544,103,77.04056154833215,33.46205880227112,12,5,regular
2023,2023-11-18T23:59:59+00:00,401525514,183,Syracuse,228,Clemson,home,fbs,fbs,14,31,14,31,-17,-17,history,22.114434483179885,15,26.36146674582277,68.20108749267784,10,5,regular
2023,2023-11-18T23:59:59+00:00,401525514,228,Clemson,183,Syracuse,away,fbs,fbs,14,31,31,14,17,-17,history,66.84585818711278,67,68.09188354826807,34.04441101901223,11,5,regular
2023,2023-11-18T23:59:59+00:00,401531370,2655,Tulane,5,UAB,home,fbs,fbs,35,23,35,23,12,12,history,76.47573072777752,80,113.98169604569607,63.82775699624685,11,5,regular
