season,cutoff_label,prior_family,population_view,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2022,q3_2022-10-07,context,full,y2_supported,131,4.142520832597115,0.04062935410712174,0.7903982341580063,41.6793893129771,4.028854342764718,0.0403135338642845
2022,q3_2022-10-07,history,full,v1,131,4.183284918557221,0.044524712188699626,0.7834084429320335,43.64885496183206,4.077504250457189,0.037588610818651745
2022,q3_2022-10-07,history,full,y1,131,4.183284918557221,0.044524712188699626,0.7834084429320335,43.64885496183206,4.077504250457189,0.037588610818651745
2022,q3_2022-10-07,history,full,y2_all_pairings_original,131,4.157632386004298,0.042163661540587864,0.7891106410374321,42.717557251908396,4.0573816374334015,0.038273226694541945
2022,q3_2022-10-07,history,full,y2_supported,131,4.163143506949748,0.042937230989469784,0.7821208498114596,42.57251908396947,4.055188923159075,0.03827886943635043
2022,q4_2022-10-27,context,full,v1,131,4.07750816839807,0.03565090709160298,0.7744872620252001,36.16030534351145,3.9077506124410886,0.043974469756221435
2022,q4_2022-10-27,context,full,y1,131,4.07750816839807,0.03565090709160298,0.7744872620252001,36.16030534351145,3.9077506124410886,0.043974469756221435
2022,q4_2022-10-27,context,full,y2_all_pairings_original,131,4.095923069355261,0.036947175629119096,0.7594959992642326,35.412213740458014,3.887178497239013,0.04503982557756651
2022,q4_2022-10-27,context,full,y2_supported,131,4.074536412447951,0.035872776876854515,0.7640025751862413,35.44274809160305,3.8904190288755442,0.04467534294610223
2022,q4_2022-10-27,history,full,v1,131,4.077717228422327,0.036331699880399485,0.7702565989147429,36.89312977099237,3.934540530028609,0.041890656561000994
2022,q4_2022-10-27,history,full,y1,131,4.077717228422327,0.036331699880399485,0.7702565989147429,36.89312977099237,3.934540530028609,0.041890656561000994
2022,q4_2022-10-27,history,full,y2_all_pairings_original,131,4.085796279314945,0.03703645968308976,0.7575646095833717,36.12213740458015,3.9127848824723186,0.043031211411687455
2022,q4_2022-10-27,history,full,y2_supported,131,4.081334947742576,0.03701972923522493,0.7560930745884301,36.05343511450382,3.913632512921532,0.04272119618278398
2022,q5_2022-11-09,context,full,v1,131,3.9904433950064595,0.029970217834983496,0.7655660811183668,33.045801526717554,3.8340940194507738,0.046513302696231676
2022,q5_2022-11-09,context,full,y1,131,3.9904433950064595,0.029970217834983496,0.7655660811183668,33.045801526717554,3.8340940194507738,0.046513302696231676
2022,q5_2022-11-09,context,full,y2_all_pairings_original,131,4.050094091799905,0.03324409530305529,0.7404580152671756,32.404580152671755,3.8113857897293535,0.047666032528588954
