comparison,protocol,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
P1_vs_P0,frozen_through_2021,2023,fbs,2628,TCU,P1,P0,5.103233860946975,5.1459595053681575,-0.042725644421182096
P1_vs_P0,frozen_through_2021,2023,fbs,2633,Tennessee,P1,P0,3.8793048959628313,3.880630549219278,-0.001325653256446735
P1_vs_P0,frozen_through_2021,2023,fbs,2636,UTSA,P1,P0,4.69432023408716,4.704599794241768,-0.010279560154608625
P1_vs_P0,frozen_through_2021,2023,fbs,2638,UTEP,P1,P0,3.600099747301354,3.599025360092706,0.0010743872086478312
P1_vs_P0,frozen_through_2021,2023,fbs,264,Washington,P1,P0,4.224143503529708,4.411512510056659,-0.18736900652695088
P1_vs_P0,frozen_through_2021,2023,fbs,2641,Texas Tech,P1,P0,4.486738935197899,4.485587313009961,0.0011516221879377397
P1_vs_P0,frozen_through_2021,2023,fbs,2649,Toledo,P1,P0,4.741026081536116,4.67436672513725,0.06665935639886644
P1_vs_P0,frozen_through_2021,2023,fbs,265,Washington State,P1,P0,4.63637807347034,4.637219463992457,-0.0008413905221171802
P1_vs_P0,frozen_through_2021,2023,fbs,2653,Troy,P1,P0,5.182487665771791,5.132743087176854,0.04974457859493686
P1_vs_P0,frozen_through_2021,2023,fbs,2655,Tulane,P1,P0,4.705270346440448,4.68863923465232,0.016631111788128372
P1_vs_P0,frozen_through_2021,2023,fbs,2711,Western Michigan,P1,P0,4.251669490555796,4.284940501917774,-0.033271011361978076
P1_vs_P0,frozen_through_2021,2023,fbs,275,Wisconsin,P1,P0,4.685644566912991,4.645538404745994,0.04010616216699692
P1_vs_P0,frozen_through_2021,2023,fbs,2751,Wyoming,P1,P0,5.447611609822545,5.399986372559949,0.04762523726259538
P1_vs_P0,frozen_through_2021,2023,fbs,276,Marshall,P1,P0,4.549689684190038,4.544627712542806,0.005061971647231545
P1_vs_P0,frozen_through_2021,2023,fbs,277,West Virginia,P1,P0,4.5731138188798255,4.650218264735497,-0.07710444585567178
P1_vs_P0,frozen_through_2021,2023,fbs,278,Fresno State,P1,P0,4.84643989128749,4.820290133962064,0.02614975732542657
P1_vs_P0,frozen_through_2021,2023,fbs,290,Georgia Southern,P1,P0,4.481377001847402,4.502398185478627,-0.021021183631224183
P1_vs_P0,frozen_through_2021,2023,fbs,295,Old Dominion,P1,P0,4.983401551266837,4.873874608274804,0.10952694299203358
P1_vs_P0,frozen_through_2021,2023,fbs,30,USC,P1,P0,4.217970698787649,4.229206263801981,-0.011235565014331428
P1_vs_P0,frozen_through_2021,2023,fbs,309,Louisiana,P1,P0,4.617604488043262,4.614974436146343,0.0026300518969186726
P1_vs_P0,frozen_through_2021,2023,fbs,324,Coastal Carolina,P1,P0,4.714353479879749,4.720628647943506,-0.006275168063756276
P1_vs_P0,frozen_through_2021,2023,fbs,326,Texas State,P1,P0,5.153156258106154,5.237603801208143,-0.0844475431019891
P1_vs_P0,frozen_through_2021,2023,fbs,328,Utah State,P1,P0,4.540376213920519,4.526362080033485,0.014014133887033431
P1_vs_P0,frozen_through_2021,2023,fbs,333,Alabama,P1,P0,2.776526013458724,2.7589153907835,0.017610622675224175
P1_vs_P0,frozen_through_2021,2023,fbs,344,Mississippi State,P1,P0,5.08305229694385,5.1239112574882935,-0.04085896054444316
P1_vs_P0,frozen_through_2021,2023,fbs,349,Army,P1,P0,4.627383299534428,4.619027888780244,0.008355410754184334
P1_vs_P0,frozen_through_2021,2023,fbs,356,Illinois,P1,P0,4.809022918134815,4.835763803391427,-0.026740885256612223
P1_vs_P0,frozen_through_2021,2023,fbs,36,Colorado State,P1,P0,4.335861021779254,4.322129735070439,0.013731286708815738
P1_vs_P0,frozen_through_2021,2023,fbs,38,Colorado,P1,P0,4.695779570597412,4.71212305468631,-0.016343484088897853
P1_vs_P0,frozen_through_2021,2023,fbs,41,UConn,P1,P0,4.406769028966543,4.2986671208404985,0.10810190812604414
P1_vs_P0,frozen_through_2021,2023,fbs,5,UAB,P1,P0,4.218913789731275,4.236882080821908,-0.017968291090633137
P1_vs_P0,frozen_through_2021,2023,fbs,52,Florida State,P1,P0,3.4210846267431734,3.51146701170659,-0.09038238496341666
P1_vs_P0,frozen_through_2021,2023,fbs,55,Jacksonville State,P1,P0,5.2479151139319,5.2479151139319,0.0
P1_vs_P0,frozen_through_2021,2023,fbs,57,Florida,P1,P0,4.908529300489548,4.840166035666615,0.0683632648229322
P1_vs_P0,frozen_through_2021,2023,fbs,58,South Florida,P1,P0,4.731775638629202,4.784004092897691,-0.05222845426848899
P1_vs_P0,frozen_through_2021,2023,fbs,59,Georgia Tech,P1,P0,4.576447793435416,4.60690047421844,-0.0304526807830241
P1_vs_P0,frozen_through_2021,2023,fbs,6,South Alabama,P1,P0,4.725186833048923,4.714590964351237,0.010595868697685695
P1_vs_P0,frozen_through_2021,2023,fbs,61,Georgia,P1,P0,1.9952953888904315,1.9788923513976293,0.01640303749280214
P1_vs_P0,frozen_through_2021,2023,fbs,62,Hawai'i,P1,P0,4.197271847988675,4.238782786090521,-0.041510938101846584
P1_vs_P0,frozen_through_2021,2023,fbs,66,Iowa State,P1,P0,4.59658404833084,4.544135659473778,0.052448388857062156
P1_vs_P0,frozen_through_2021,2023,fbs,68,Boise State,P1,P0,4.568813180820953,4.558381074200191,0.01043210662076266
P1_vs_P0,frozen_through_2021,2023,fbs,77,Northwestern,P1,P0,4.924004717426249,4.888991015043914,0.0350137023823347
P1_vs_P0,frozen_through_2021,2023,fbs,8,Arkansas,P1,P0,5.255219471140876,5.14713316386024,0.10808630728063573
P1_vs_P0,frozen_through_2021,2023,fbs,84,Indiana,P1,P0,4.482467295831365,4.475429956108946,0.007037339722419489
P1_vs_P0,frozen_through_2021,2023,fbs,87,Notre Dame,P1,P0,3.6414355734035344,3.617506083055713,0.023929490347821325
P1_vs_P0,frozen_through_2021,2023,fbs,9,Arizona State,P1,P0,4.938135684062587,4.867753480778612,0.07038220328397493
P1_vs_P0,frozen_through_2021,2023,fbs,96,Kentucky,P1,P0,4.557003292725906,4.572890243416539,-0.01588695069063295
P1_vs_P0,frozen_through_2021,2023,fbs,97,Louisville,P1,P0,4.068033504488002,4.098131960118479,-0.030098455630477083
P1_vs_P0,frozen_through_2021,2023,fbs,98,Western Kentucky,P1,P0,4.674037186984406,4.677545945395824,-0.003508758411418178
P1_vs_P0,frozen_through_2021,2023,fbs,99,LSU,P1,P0,3.4433848923437673,3.44480990742404,-0.0014250150802728179
P1_vs_P0,frozen_through_2021,2024,fbs,103,Boston College,P1,P0,4.5546805838796764,4.560992220809075,-0.00631163692939829
P1_vs_P0,frozen_through_2021,2024,fbs,113,Massachusetts,P1,P0,3.062679120416924,3.0623946591557147,0.00028446126120940107
P1_vs_P0,frozen_through_2021,2024,fbs,12,Arizona,P1,P0,6.086737387395171,5.930808379343957,0.15592900805121435
P1_vs_P0,frozen_through_2021,2024,fbs,120,Maryland,P1,P0,5.059910850737809,5.1004537622635375,-0.04054291152572809
P1_vs_P0,frozen_through_2021,2024,fbs,127,Michigan State,P1,P0,4.703508154913297,4.676634181986373,0.02687397292692406
P1_vs_P0,frozen_through_2021,2024,fbs,130,Michigan,P1,P0,4.265713897586843,4.289140711442777,-0.02342681385593437
P1_vs_P0,frozen_through_2021,2024,fbs,135,Minnesota,P1,P0,4.275230011512287,4.296900776100224,-0.021670764587937263
P1_vs_P0,frozen_through_2021,2024,fbs,142,Missouri,P1,P0,4.638287939252992,4.550508563037522,0.08777937621546972
P1_vs_P0,frozen_through_2021,2024,fbs,145,Ole Miss,P1,P0,3.3563282575274314,3.354207501565174,0.002120755962257359
P1_vs_P0,frozen_through_2021,2024,fbs,150,Duke,P1,P0,4.546995479496654,4.55045665102619,-0.0034611715295360668
P1_vs_P0,frozen_through_2021,2024,fbs,151,East Carolina,P1,P0,5.297638445331081,5.39434367280886,-0.09670522747777888
P1_vs_P0,frozen_through_2021,2024,fbs,152,NC State,P1,P0,5.335989516504331,5.391867229486512,-0.05587771298218058
P1_vs_P0,frozen_through_2021,2024,fbs,153,North Carolina,P1,P0,4.830890029237985,4.8619576050480315,-0.031067575810046932
P1_vs_P0,frozen_through_2021,2024,fbs,154,Wake Forest,P1,P0,4.499103855596688,4.5040188742232,-0.004915018626512335
P1_vs_P0,frozen_through_2021,2024,fbs,158,Nebraska,P1,P0,4.517568794432105,4.502672665280559,0.0148961291515457
P1_vs_P0,frozen_through_2021,2024,fbs,164,Rutgers,P1,P0,4.5719533380783615,4.575625605760625,-0.003672267682263808
P1_vs_P0,frozen_through_2021,2024,fbs,166,New Mexico State,P1,P0,3.623503542158626,3.5111398091827635,0.11236373297586244
P1_vs_P0,frozen_through_2021,2024,fbs,167,New Mexico,P1,P0,4.326443318490512,4.401744864337288,-0.07530154584677629
P1_vs_P0,frozen_through_2021,2024,fbs,183,Syracuse,P1,P0,4.908930136928443,5.003421187489405,-0.09449105056096219
P1_vs_P0,frozen_through_2021,2024,fbs,189,Bowling Green,P1,P0,4.765072004149581,4.745104990583977,0.01996701356560404
P1_vs_P0,frozen_through_2021,2024,fbs,193,Miami (OH),P1,P0,4.677202994850784,4.672987349575024,0.004215645275760238
P1_vs_P0,frozen_through_2021,2024,fbs,194,Ohio State,P1,P0,3.150334402194334,3.0472020030458213,0.10313239914851247
P1_vs_P0,frozen_through_2021,2024,fbs,195,Ohio,P1,P0,5.923028388444017,6.080026657705413,-0.15699826926139604
P1_vs_P0,frozen_through_2021,2024,fbs,197,Oklahoma State,P1,P0,6.9086860698255155,6.690648428107538,0.21803764171797724
P1_vs_P0,frozen_through_2021,2024,fbs,2,Auburn,P1,P0,4.958626042563622,4.880447976892781,0.07817806567084062
P1_vs_P0,frozen_through_2021,2024,fbs,2005,Air Force,P1,P0,4.3681547790353,4.381230022083456,-0.013075243048156437
P1_vs_P0,frozen_through_2021,2024,fbs,2006,Akron,P1,P0,4.756900737089615,4.701579628802141,0.055321108287474274
P1_vs_P0,frozen_through_2021,2024,fbs,201,Oklahoma,P1,P0,5.398289772765477,5.441943693707409,-0.043653920941932434
P1_vs_P0,frozen_through_2021,2024,fbs,202,Tulsa,P1,P0,4.764240715213073,4.568995811203966,0.19524490400910643
P1_vs_P0,frozen_through_2021,2024,fbs,2026,App State,P1,P0,4.6605804787971845,4.603643370388182,0.056937108409002235
P1_vs_P0,frozen_through_2021,2024,fbs,2032,Arkansas State,P1,P0,4.659254752412203,4.617217728430795,0.04203702398140852
P1_vs_P0,frozen_through_2021,2024,fbs,204,Oregon State,P1,P0,4.970328714693117,5.037144236804739,-0.06681552211162156
P1_vs_P0,frozen_through_2021,2024,fbs,2050,Ball State,P1,P0,3.715939892106414,3.677448927390198,0.03849096471621616
P1_vs_P0,frozen_through_2021,2024,fbs,2084,Buffalo,P1,P0,6.371357837293844,6.270580810778789,0.10077702651505493
P1_vs_P0,frozen_through_2021,2024,fbs,21,San Diego State,P1,P0,4.548133476539806,4.41621237278186,0.13192110375794552
P1_vs_P0,frozen_through_2021,2024,fbs,2116,UCF,P1,P0,4.792179197147418,4.824148603733399,-0.03196940658598102
P1_vs_P0,frozen_through_2021,2024,fbs,2117,Central Michigan,P1,P0,3.743131174560963,3.7521200492996583,-0.008988874738695252
P1_vs_P0,frozen_through_2021,2024,fbs,213,Penn State,P1,P0,2.9738969844774314,2.942502430752854,0.031394553724577445
P1_vs_P0,frozen_through_2021,2024,fbs,2132,Cincinnati,P1,P0,4.679345306511233,4.685825705125748,-0.006480398614515437
P1_vs_P0,frozen_through_2021,2024,fbs,218,Temple,P1,P0,3.515198074422801,3.5510427677561607,-0.0358446933333596
P1_vs_P0,frozen_through_2021,2024,fbs,2199,Eastern Michigan,P1,P0,4.100071828682425,4.084697448137429,0.015374380544995958
P1_vs_P0,frozen_through_2021,2024,fbs,221,Pittsburgh,P1,P0,4.672118048458336,4.685600476447486,-0.01348242798914967
P1_vs_P0,frozen_through_2021,2024,fbs,2226,Florida Atlantic,P1,P0,3.5797484383125373,3.5405826145715937,0.03916582374094357
P1_vs_P0,frozen_through_2021,2024,fbs,2229,Florida International,P1,P0,3.7581414322685434,3.751525255199561,0.006616177068982321
P1_vs_P0,frozen_through_2021,2024,fbs,2247,Georgia State,P1,P0,4.144903713895574,4.101392085092839,0.04351162880273485
P1_vs_P0,frozen_through_2021,2024,fbs,228,Clemson,P1,P0,4.030033631660674,4.039291722583258,-0.009258090922583229
P1_vs_P0,frozen_through_2021,2024,fbs,2294,Iowa,P1,P0,4.291092428101386,4.301156711814462,-0.010064283713075994
P1_vs_P0,frozen_through_2021,2024,fbs,23,San José State,P1,P0,4.543042135230723,4.539694839733835,0.0033472954968880586
P1_vs_P0,frozen_through_2021,2024,fbs,2305,Kansas,P1,P0,4.554924520081781,4.55502688054176,-0.00010236045997924492
P1_vs_P0,frozen_through_2021,2024,fbs,2306,Kansas State,P1,P0,4.219159526343704,4.214998727927849,0.004160798415854927
P1_vs_P0,frozen_through_2021,2024,fbs,2309,Kent State,P1,P0,2.162076468744221,2.0106607289993765,0.15141573974484457
P1_vs_P0,frozen_through_2021,2024,fbs,2335,Liberty,P1,P0,5.218569609240554,5.1173350120842835,0.10123459715627003
P1_vs_P0,frozen_through_2021,2024,fbs,2348,Louisiana Tech,P1,P0,3.9740740716117746,3.963908933908083,0.010165137703691762
P1_vs_P0,frozen_through_2021,2024,fbs,235,Memphis,P1,P0,4.484493616893155,4.4982314379028505,-0.013737821009695672
P1_vs_P0,frozen_through_2021,2024,fbs,238,Vanderbilt,P1,P0,4.934012566461635,4.88717416541027,0.04683840105136472
P1_vs_P0,frozen_through_2021,2024,fbs,239,Baylor,P1,P0,4.637193825028869,4.694742007689105,-0.05754818266023598
P1_vs_P0,frozen_through_2021,2024,fbs,2390,Miami,P1,P0,3.8111028488974914,3.845548636746794,-0.03444578784930252
P1_vs_P0,frozen_through_2021,2024,fbs,2393,Middle Tennessee,P1,P0,3.718775562031132,3.772195627713702,-0.05342006568257007
P1_vs_P0,frozen_through_2021,2024,fbs,24,Stanford,P1,P0,4.6985139344233735,4.695345881021881,0.003168053401492621
P1_vs_P0,frozen_through_2021,2024,fbs,242,Rice,P1,P0,4.276572688617707,4.269906161466612,0.006666527151094392
P1_vs_P0,frozen_through_2021,2024,fbs,2426,Navy,P1,P0,7.207361051648394,7.123260470113999,0.08410058153439426
P1_vs_P0,frozen_through_2021,2024,fbs,2429,Charlotte,P1,P0,4.423972787305514,4.481387609577025,-0.05741482227151096
P1_vs_P0,frozen_through_2021,2024,fbs,2433,UL Monroe,P1,P0,5.212499328104671,5.342398009393616,-0.1298986812889451
P1_vs_P0,frozen_through_2021,2024,fbs,2439,UNLV,P1,P0,4.94207232143323,5.024448933789499,-0.08237661235626881
P1_vs_P0,frozen_through_2021,2024,fbs,2440,Nevada,P1,P0,4.013666436019715,4.002978846322712,0.01068758969700312
P1_vs_P0,frozen_through_2021,2024,fbs,245,Texas A&M,P1,P0,4.186722427636996,4.188124579032192,-0.0014021513951965048
P1_vs_P0,frozen_through_2021,2024,fbs,2459,Northern Illinois,P1,P0,4.712391364371552,4.697234731964072,0.015156632407479442
P1_vs_P0,frozen_through_2021,2024,fbs,248,Houston,P1,P0,4.65746360845726,4.63899294827447,0.018470660182789977
P1_vs_P0,frozen_through_2021,2024,fbs,2483,Oregon,P1,P0,2.667898473957257,2.6305294349443904,0.0373690390128667
P1_vs_P0,frozen_through_2021,2024,fbs,249,North Texas,P1,P0,4.498714333537591,4.514824850782642,-0.016110517245050637
P1_vs_P0,frozen_through_2021,2024,fbs,25,California,P1,P0,5.224582855861268,5.143984807972146,0.08059804788912217
P1_vs_P0,frozen_through_2021,2024,fbs,2509,Purdue,P1,P0,4.924281538897108,4.790074432503048,0.13420710639405975
P1_vs_P0,frozen_through_2021,2024,fbs,251,Texas,P1,P0,2.770663257456022,2.859023906506913,-0.08836064905089103
P1_vs_P0,frozen_through_2021,2024,fbs,252,BYU,P1,P0,4.3575803671926385,4.474268138498077,-0.11668777130543884
P1_vs_P0,frozen_through_2021,2024,fbs,2534,Sam Houston,P1,P0,6.116260234089715,6.050084595385886,0.06617563870382881
P1_vs_P0,frozen_through_2021,2024,fbs,254,Utah,P1,P0,5.268239452640926,5.315296135952926,-0.0470566833120003
P1_vs_P0,frozen_through_2021,2024,fbs,256,James Madison,P1,P0,4.683275039167986,4.720210965692733,-0.03693592652474642
P1_vs_P0,frozen_through_2021,2024,fbs,2567,SMU,P1,P0,4.580771267510998,4.553204481886672,0.027566785624325796
P1_vs_P0,frozen_through_2021,2024,fbs,2572,Southern Miss,P1,P0,3.521071455509888,3.356280373312657,0.16479108219723093
P1_vs_P0,frozen_through_2021,2024,fbs,2579,South Carolina,P1,P0,4.319777518283679,4.282848135873221,0.03692938241045862
P1_vs_P0,frozen_through_2021,2024,fbs,258,Virginia,P1,P0,4.641830279973653,4.63578597007566,0.006044309897992761
P1_vs_P0,frozen_through_2021,2024,fbs,259,Virginia Tech,P1,P0,4.50598958499503,4.512124358201786,-0.006134773206755817
P1_vs_P0,frozen_through_2021,2024,fbs,26,UCLA,P1,P0,4.63006551891916,4.627917352812918,0.002148166106242577
P1_vs_P0,frozen_through_2021,2024,fbs,2628,TCU,P1,P0,4.413485335022315,4.408524432064286,0.004960902958029756
P1_vs_P0,frozen_through_2021,2024,fbs,2633,Tennessee,P1,P0,3.9673119598218607,3.938724616611018,0.028587343210842775
P1_vs_P0,frozen_through_2021,2024,fbs,2636,UTSA,P1,P0,4.658418555352425,4.660943087871739,-0.002524532519314171
P1_vs_P0,frozen_through_2021,2024,fbs,2638,UTEP,P1,P0,3.4540806538441444,3.4970920010993547,-0.043011347255210275
P1_vs_P0,frozen_through_2021,2024,fbs,264,Washington,P1,P0,5.039364764894558,4.975105126927355,0.06425963796720335
P1_vs_P0,frozen_through_2021,2024,fbs,2641,Texas Tech,P1,P0,4.539209225951486,4.542265802436034,-0.003056576484548046
P1_vs_P0,frozen_through_2021,2024,fbs,2649,Toledo,P1,P0,4.662647803304123,4.694240671085805,-0.03159286778168191
P1_vs_P0,frozen_through_2021,2024,fbs,265,Washington State,P1,P0,4.7515140816604635,4.735262211146111,0.016251870514352618
P1_vs_P0,frozen_through_2021,2024,fbs,2653,Troy,P1,P0,4.5164796135216445,4.543404360911106,-0.0269247473894616
P1_vs_P0,frozen_through_2021,2024,fbs,2655,Tulane,P1,P0,4.787958787208817,4.852367017295271,-0.06440823008645413
P1_vs_P0,frozen_through_2021,2024,fbs,2711,Western Michigan,P1,P0,4.345506782685021,4.351447156309984,-0.0059403736249628025
P1_vs_P0,frozen_through_2021,2024,fbs,275,Wisconsin,P1,P0,4.8378128465900225,4.781419638577641,0.05639320801238146
P1_vs_P0,frozen_through_2021,2024,fbs,2751,Wyoming,P1,P0,4.291465520529414,4.320368326974331,-0.028902806444917495
P1_vs_P0,frozen_through_2021,2024,fbs,276,Marshall,P1,P0,5.526366422241467,5.43146023997588,0.09490618226558745
P1_vs_P0,frozen_through_2021,2024,fbs,277,West Virginia,P1,P0,4.802601304959707,4.742420668561308,0.060180636398399656
P1_vs_P0,frozen_through_2021,2024,fbs,278,Fresno State,P1,P0,4.577216659911908,4.590993788921571,-0.013777129009662659
P1_vs_P0,frozen_through_2021,2024,fbs,290,Georgia Southern,P1,P0,5.19418609025541,5.156831472279483,0.037354617975926985
P1_vs_P0,frozen_through_2021,2024,fbs,295,Old Dominion,P1,P0,4.676086141339931,4.717570405036596,-0.041484263696665025
P1_vs_P0,frozen_through_2021,2024,fbs,30,USC,P1,P0,4.214566291177889,4.203897436390589,0.010668854787300397
P1_vs_P0,frozen_through_2021,2024,fbs,309,Louisiana,P1,P0,5.060021168861922,5.063384143702884,-0.003362974840962707
P1_vs_P0,frozen_through_2021,2024,fbs,324,Coastal Carolina,P1,P0,4.734225234773956,4.670385191058957,0.06384004371499952
P1_vs_P0,frozen_through_2021,2024,fbs,326,Texas State,P1,P0,4.715007397018096,4.742679273068445,-0.027671876050349375
P1_vs_P0,frozen_through_2021,2024,fbs,328,Utah State,P1,P0,4.417603768648279,4.358594526466574,0.05900924218170456
P1_vs_P0,frozen_through_2021,2024,fbs,333,Alabama,P1,P0,3.5617956567307774,3.5747861427605465,-0.012990486029769155
P1_vs_P0,frozen_through_2021,2024,fbs,338,Kennesaw State,P1,P0,2.967395485388066,2.967395485388066,0.0
P1_vs_P0,frozen_through_2021,2024,fbs,344,Mississippi State,P1,P0,4.993765256424177,5.045386197941792,-0.05162094151761565
P1_vs_P0,frozen_through_2021,2024,fbs,349,Army,P1,P0,6.4247222411177125,6.367869590365423,0.05685265075228951
P1_vs_P0,frozen_through_2021,2024,fbs,356,Illinois,P1,P0,5.270523411743922,5.225054032048948,0.045469379694974776
P1_vs_P0,frozen_through_2021,2024,fbs,36,Colorado State,P1,P0,4.57997080679361,4.5719216803467,0.008049126446909582
P1_vs_P0,frozen_through_2021,2024,fbs,38,Colorado,P1,P0,4.658446363534311,4.752397576172745,-0.09395121263843453
P1_vs_P0,frozen_through_2021,2024,fbs,41,UConn,P1,P0,5.9009330907931945,6.049096165311292,-0.14816307451809774
P1_vs_P0,frozen_through_2021,2024,fbs,5,UAB,P1,P0,4.14705796825444,4.080491915212411,0.06656605304202934
P1_vs_P0,frozen_through_2021,2024,fbs,52,Florida State,P1,P0,7.657413416353123,7.718129736744047,-0.06071632039092467
P1_vs_P0,frozen_through_2021,2024,fbs,55,Jacksonville State,P1,P0,4.796887294706264,4.842583295887158,-0.04569600118089401
P1_vs_P0,frozen_through_2021,2024,fbs,57,Florida,P1,P0,4.108158400227748,4.115801632469364,-0.007643232241616005
P1_vs_P0,frozen_through_2021,2024,fbs,58,South Florida,P1,P0,4.562149659413178,4.571161688909967,-0.009012029496789253
P1_vs_P0,frozen_through_2021,2024,fbs,59,Georgia Tech,P1,P0,4.529146006525467,4.517547159443256,0.011598847082210817
P1_vs_P0,frozen_through_2021,2024,fbs,6,South Alabama,P1,P0,4.714124045326635,4.747583777173298,-0.033459731846662955
P1_vs_P0,frozen_through_2021,2024,fbs,61,Georgia,P1,P0,3.174169655416319,3.203257202862678,-0.029087547446358997
P1_vs_P0,frozen_through_2021,2024,fbs,62,Hawai'i,P1,P0,4.229714581156412,4.19292059819215,0.036793982964262284
P1_vs_P0,frozen_through_2021,2024,fbs,66,Iowa State,P1,P0,4.03792067871477,4.025600992647406,0.012319686067364444
P1_vs_P0,frozen_through_2021,2024,fbs,68,Boise State,P1,P0,4.900634249978231,4.85359094153293,0.0470433084453008
